year,section,field,label,raw_preview
2022-2023,C,C8F,"If necessary, use this space to clarify your test","C8F If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students due to differences by academic program, student academic background, or if other examinations may be considered in lieu of the SAT and ACT):"
2022-2023,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): SAT ACT SAT Subject Tests x AP CLEP x Institutional Exam State Exam (specify):"
2022-2023,C,C9,"-C12: First-time, first-year Profile","C9-C12: First-time, first-year Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 2022, including students who began studies during summer, international students/nonresidents, and students admitted under special ar"
2022-2023,C,C10,"Percent of all degree-seeking, first-time, first-year students who had high school class rank within","C10 Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) Assessment Percent Percent in top tenth of high school graduating class 7"
2022-2023,C,C11,"Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-","C11 Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade- point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. Score Range Percent Percent who had GPA"
2022-2023,C,C12,"Average high school GPA of all degree-seeking, first-time, first-year","C12 Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: 3.87% Percent of total first-time, first-year students who submitted high school 99.85% GPA:"
2022-2023,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13 Application Fee If your institution has waived its application fee for the Fall 2022 admission cycle please select no. Yes No Does your institution have an application fee? x Amount of application fee: $85 Yes No Can it be waived for applicants with financial need? x 
2022-2023,C,C14,Application closing date,C14 Application closing date Yes No Does your institution have an application closing x date? Date Application closing date (fall) 1/15 Priority Date 12/1 Yes No
2022-2023,C,C15,"Are first-time, first-year students accepted for terms other than the","C15 Are first-time, first-year students accepted for terms other than the x fall?"
2022-2023,C,C16,Notification to applicants of admission decision sent (fill in one only),C16 Notification to applicants of admission decision sent (fill in one only) On a rolling basis beginning (date): x By (date): 1-Apr Other:
2022-2023,C,C17,Reply policy for admitted applicants (fill in one only),"C17 Reply policy for admitted applicants (fill in one only) CDS-C Page 11 x Must reply by (date): 1-May No set date Must reply by May 1st or within weeks if notified thereafter Other: Deadline for housing deposit (MMDD): Amount of housing deposit: $800 Refundable if student does not enroll? x Yes, i"
2022-2023,C,C18,Deferred admission,"C18 Deferred admission Yes No Does your institution allow students to postpone enrollment after x admission? If yes, maximum period of postponement: 1 year"
2022-2023,C,C19,Early admission of high school students,"C19 Early admission of high school students Yes No Does your institution allow high school students to enroll as full-time, first-time, first-year students one year or more before high school x graduation?"
2022-2023,C,C20,Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20 Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2022-2023,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21 Early Decision Yes No Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to x commit t
2022-2023,C,C22,Early action,"C22 Early action Yes No Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular x notification date but do not have to commit to attending your college? If “yes,” please complete the following: Early action closing date Early a"
2022-2023,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants Yes No D1 Does your institution enroll transfer students? (If no, please x skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work x completed at other colleges/universities?"
2022-2023,D,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2 Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2022. If your institution collects and reports non-binary gender data, please use the ""Another Gender"" category. Applicants Admitted Enrolled Men 4,639 975 608 Women 4,461 1,166 687"
2022-2023,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3 Indicate terms for which transfers may enroll: x Fall Winter x Spring Summer Yes No
2022-2023,D,D4,Must a transfer applicant have a minimum number of,"D4 Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first- x year student? If yes, what is the minimum number of credits and the unit of measure?"
2022-2023,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: Recommended Recommended Required of All Required of Some Not Required of All of Some High school transcript x College transcript(s) x Essay or personal x Interview x Standardized test scores x Statement of good standing from
2022-2023,D,D6,If a minimum high school grade point average is required,"D6 If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2022-2023,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2022-2023,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants:
2022-2023,D,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If applications","D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Rolling D9 Priority Date Closing Date Notification Date Reply Date Admission D9 F"
2022-2023,D,D10,"Does an open admission policy, if reported, apply to","D10 Does an open admission policy, if reported, apply to x transfer students?"
2022-2023,D,D11,"Describe additional requirements for transfer admission, if applicable:","D11 Describe additional requirements for transfer admission, if applicable:"
2022-2023,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12 Report the lowest grade earned for any course that may be transferred for credit: C- Number Unit Type
2022-2023,D,D13,Maximum number of credits or courses that may be,D13 Maximum number of credits or courses that may be 64 semester credits transferred from a two-year institution: Number Unit Type
2022-2023,D,D14,Maximum number of credits or courses that may be,D14 Maximum number of credits or courses that may be 64 semester credits transferred from a four-year institution:
2022-2023,D,D15,Minimum number of credits that transfers must complete at,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree: n/a
2022-2023,D,D16,Minimum number of credits that transfers must complete at,D16 Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 64.00
2022-2023,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies:
2022-2023,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) x College Level Examination Program (CLEP) x DANTES Subject Standardized Tests (DSST) x Number Unit Type
2022-2023,D,D19,Maximum number of credits or courses that may be,D19 Maximum number of credits or courses that may be semester transferred based on military education evaluated by the 64 credits American Council on Education (ACE): Number Unit Type
2022-2023,D,D20,Maximum number of credits or courses that may be transferred,D20 Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Yes No
2022-2023,D,D21,Are the military/veteran credit transfer policies published on your,"D21 Are the military/veteran credit transfer policies published on your x website? If yes, please provide the URL where the policy can be located: https://military.usc.edu/students/introduction/faqs/"
2022-2023,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,D22 Describe other military/veteran transfer credit policies unique to your institution: CDS-D Page 14
2022-2023,E,E1,Special study options: Identify those programs available at your institution. Refer to the glossary,E1 Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. Accelerated program x Comprehensive transition and postsecondary program for students with intellectual disabilities Cross-registration x Distance learning x Double major Dual enro
2022-2023,E,E2,Has been removed from the CDS.,E2 Has been removed from the CDS.
2022-2023,E,E3,Areas in which all or most students are required to complete some course,E3 Areas in which all or most students are required to complete some course work prior to graduation: Arts/fine arts Computer literacy x English (including composition) x Foreign languages x History Physical Education x Humanities Intensive writing Mathematics Philosophy x Sciences (biological or ph
2022-2023,F,F1,"Percentages of first-time, first-year degree-seeking students and degree-seeking","F1 Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2022 who fit the following categories: First-time, first- Undergraduate year students s Percent who are from out of state (exclude international/nonresidents from the numerator and 48%"
2022-2023,F,F2,Activities offered. Identify those programs available at your institution.,F2 Activities offered. Identify those programs available at your institution. x Campus Ministries x Choral groups x Concert band x Dance x Drama/theater x International Student Organization x Jazz band x Literary magazine x Marching band x Model UN x Music ensembles x Musical theater x Opera x Pep b
2022-2023,F,F3,ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3 ROTC (program offered in cooperation with Reserve Officers' Training Corps) Marine Option Name of On Campus At Cooperating Institution (for Naval ROTC) Cooperating Army ROTC is offered: x Naval ROTC is offered: x Air Force ROTC is offered: x
2022-2023,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing available for","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. x Coed dorms Men's dorms Women's dorms x Apartments for married students x Apartments for single students x Special housing for disabled students x Special housing for in"
2022-2023,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: Provide 2023-2024 academic year costs of attendance for the following categories that are applicable to your institution. x Check here if your institution's 2023-2024 academic year costs of attendance are not available at this tim
2022-2023,G,G1,"Undergraduate full-time tuition, required fees, room and board","G1 Undergraduate full-time tuition, required fees, room and board List the typical tuition, required fees, and room and board for a full-time undergraduate student for the FULL 2023-2024 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiplying "
2022-2023,G,G2,Number of credits per term a student can take for the stated,G2 Number of credits per term a student can take for the stated 12 18 full-time tuition. Yes No
2022-2023,G,G3,"Do tuition and fees vary by year of study (e.g., sophomore,","G3 Do tuition and fees vary by year of study (e.g., sophomore, x junior, senior)?"
2022-2023,G,G4,Do tuition and fees vary by undergraduate instructional,"G4 Do tuition and fees vary by undergraduate instructional program? x If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1?"
2022-2023,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,"G5 Provide the estimated expenses for a typical full-time undergraduate student: Residents Commuters Commuters Books and supplies: $1,200 $1,200 $1,200 Room only: $10,504 Board only: $6,930 Room and board total* Transportation: $586 $1,944 $586 Other expenses: $1,702 $1,702 $1,702 * If your college "
2022-2023,G,G6,Undergraduate per-credit-hour charges (tuition only):,"G6 Undergraduate per-credit-hour charges (tuition only): CDS-G Page 17 PRIVATE INSTITUTIONS: $2,137.00 PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: NONRESIDENTS: CDS-G Page 18"
2022-2023,H,H1,Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking,"H1 Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. • If the data being reported are final figures for the 2021-2022 a"
2022-2023,H,H2,", H2A, and H6 below:","H2, H2A, and H6 below: Which needs-analysis methodology does your institution use in awarding institutional aid? (Formerly H3) CDS-H Page 19 Federal methodology (FM) Institutional methodology (IM) x Both FM and IM Need-based Non-need- Scholarships/Grants Federal $32,172,962 State all states, not onl"
2022-2023,H,H2A,Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of,H2A Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. • Numbers should reflect the cohort
2022-2023,H,H4,Provide the number of students in the 2022 undergraduate class who started at,"H4 Provide the number of students in the 2022 undergraduate class who started at your institution as first-time students and received a bachelor's degree between 3424 July 1, 2021 and June 30, 2022. Exclude students who transferred into your institution."
2022-2023,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal,","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed. • The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student bo"
2022-2023,H,H6,Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-,H6 Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree- seeking nonresidents: Institutional need-based scholarship or grant aid is available x Institutional non-need-based scholarship or grant aid is available Institutional scholarship or gra
2022-2023,H,H7,Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7 Check off all financial aid forms nonresident first-year financial aid applicants must submit: Institution’s own financial aid form CSS/Financial Aid PROFILE International Student’s Financial Aid Application International Student’s Certification of Finances Other (specify): Process for First-Year
2022-2023,H,H8,Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8 Check off all financial aid forms domestic first-year financial aid applicants must submit: x FAFSA Institution's own financial aid form x CSS/Financial Aid PROFILE State aid form x Noncustodial PROFILE x Business/Farm Supplement x Other (specify): Student/parent tax information; supplemental doc
2022-2023,H,H9,Indicate filing dates for first-year students:,H9 Indicate filing dates for first-year students: Priority date for filing required financial aid forms: 17-Feb Deadline for filing required financial aid forms: No deadline for filing required forms (applications processed on a rolling basis)
2022-2023,H,H10,Indicate notification dates for first-year students (answer a or b):,"H10 Indicate notification dates for first-year students (answer a or b): a) Students notified on or about (date): 1-Apr b) Students notified on a rolling basis: CDS-H Page 22 Yes No If yes, starting date:"
2022-2023,H,H11,Indicate reply dates:,H11 Indicate reply dates: Students must reply by (date): 5/1 or within _______ weeks of notification. Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2022-2023,H,H12,Loans,H12 Loans x Direct Subsidized Stafford Loans x Direct Unsubsidized Stafford Loans x Direct PLUS Loans Federal Perkins Loans Federal Nursing Loans State Loans x College/university loans from institutional funds Other (specify):
2022-2023,H,H13,Need Based Scholarships and Grants,H13 Need Based Scholarships and Grants x Federal Pell x SEOG x State scholarships/grants x Private scholarships x College/university scholarship or grant aid from institutional funds United Negro College Fund Federal Nursing Scholarship Other (specify):
2022-2023,H,H14,Check off criteria used in awarding institutional aid. Check all that apply.,H14 Check off criteria used in awarding institutional aid. Check all that apply. Non-Need Based Need-Based Academics x Alumni affiliation x Art x Athletics x Job skills ROTC x Leadership x Minority status Music/drama x Religious affiliation State/district residency
2022-2023,H,H15,"If your institution has recently implemented any major financial aid policy, program, or","H15 If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: For stud"
2022-2023,J,J1,"Degrees conferred between July 1, 2021 and June 30, 2022","J1 Degrees conferred between July 1, 2021 and June 30, 2022 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double majo"
