year,section,field,label,raw_preview
2022-2023,B,B7,"D - Of the initial 2016 cohort, how many","B7 D - Of the initial 2016 cohort, how many completed the program in four years or less 1,048 847 2,478 4,373 (by Aug. 31, 2020) Formerly E - Of the initial 2016 cohort, how many B7 D - Of the initial 2015 cohort, how many completed the program in four years or less 1,056 865 2,401 4,322 (by Aug. 31"
2022-2023,B,B8,completed the program in more than four,"B8 completed the program in more than four years but in five years or less (after Aug. 259 137 358 754 31, 2020 and by Aug. 31, 2021) Formerly F - Of the initial 2016 cohort, how many B8 completed the program in more than four years but in five years or less (after Aug. 324 153 400 877 31, 2019 and "
2022-2023,B,B9,completed the program in more than five,"B9 completed the program in more than five years but in six years or less (after Aug. 31, 46 26 65 137 2021 and by Aug. 31, 2022) Formerly B9 completed the program in more than five years but in six years or less (after Aug. 31, 58 30 63 151 2020 and by Aug. 31, 2021) Formerly"
2022-2023,B,B10,G - Total graduating within six years (sum,"B10 G - Total graduating within six years (sum of lines D, E, and F) 1,353 1,010 2,901 5,264 Formerly B10 G - Total graduating within six years (sum of lines D, E, and F) 1,438 1,048 2,864 5,350 Formerly"
2022-2023,B,B11,H - Six-year graduation rate for 2016 cohort,B11 H - Six-year graduation rate for 2016 cohort (G divided by C) 80.5% 83.5% 86.7% 84.4% Rutgers University - New Brunswick - July 2023 Page 3 RUTGERS UNIVERSITY – NEW BRUNSWICK Fall 2015 Cohort Recipients of a Students who Subsidized did not receive Recipients of Total (sum of 3 Stafford Loan eith
2022-2023,B,B22,For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered,"B22 For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your institution as freshmen in Fall 2021 (or the preceding summer term), what percentage was enrolled at your institution as of the date your institution calculates its official enrollme"
2022-2023,C,C1,"First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-year","C1 First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2022. Include early decision, early action, and students who began studies during summer in this cohort. Applica"
2022-2023,C,C2,"First-time, first-year wait-listed students","C2 First-time, first-year wait-listed students C2 Students who met admission requirements but whose final admission was contingent on space C2 Yes No C2 Do you have a policy of placing students on a waiting list? X C2 If yes, please answer the questions below for Fall 2022 admissions: C2 WAITING LIS"
2022-2023,C,C3,High school completion requirement,C3 High school completion requirement C3 High school diploma is required and GED is accepted X C3 High school diploma is required and GED is not accepted C3 High school diploma or equivalent is not required
2022-2023,C,C4,Does your institution require or recommend a general college-preparatory program for degree-seeking,C4 Does your institution require or recommend a general college-preparatory program for degree-seeking students? C4 Require X C4 Recommend C4 Neither require nor recommend Rutgers University - New Brunswick - July 2023 Page 5 RUTGERS UNIVERSITY – NEW BRUNSWICK
2022-2023,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic high,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2022-2023,C,C6,"Do you have an open admission policy, under which virtually all secondary school graduates or students with","C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: C6 Open admission policy as described above for al"
2022-2023,C,C7,"Relative importance of each of the following academic and nonacademic factors in first-time, first-year,","C7 Relative importance of each of the following academic and nonacademic factors in first-time, first-year, degree-seeking admission decisions. C7 Very Important Important Considered Not Considered C7 Academic C7 Rigor of secondary school X record C7 Class rank X C7 Academic GPA X C7 Standardized te"
2022-2023,C,C8,Entrance exams,C8 Entrance exams Yes No
2022-2023,C,C8A,"Does your institution make use of SAT, ACT, or SAT Subject Test scores","C8A Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree-seeking X applicants? C8A If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 2023. C8A ADMIS"
2022-2023,C,C8B,Has been removed from the CDS.,C8B Has been removed from the CDS.
2022-2023,C,C8C,Has been removed from the CDS.,C8C Has been removed from the CDS.
2022-2023,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?","C8D In addition, does your institution use applicants' test scores for academic advising? C8D Yes No X"
2022-2023,C,C8E,Latest date by which SAT or ACT scores must be received for fall-term                  DECEMBER OF SENIOR YEAR IS,C8E Latest date by which SAT or ACT scores must be received for fall-term DECEMBER OF SENIOR YEAR IS admission RECOMMENDED BUT NOT C8E REQUIRED
2022-2023,C,C8F,"If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if","C8F If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students due to differences by academic program, student academic background, or if other examinations may be considered in lieu of the SAT and ACT):"
2022-2023,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): C8G SAT C8G ACT C8G SAT Subject Tests C8G AP C8G CLEP C8G Institutional Exam X C8G State Exam (specify): Rutgers University - New Brunswick - July 2023 Page 8 RUTGERS UNIVERSITY – NEW BRUNSWICK First-Time, First"
2022-2023,C,C9,"Percent and number of first-time, first-year students enrolled in Fall 2022 who submitted national","C9 Percent and number of first-time, first-year students enrolled in Fall 2022 who submitted national standardized (SAT/ACT) test scores. Include information for ALL enrolled, degree-seeking, first-time, first-year students who submitted test scores. Do not include partial test scores (e.g., mathema"
2022-2023,C,C10,"Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the","C10 Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information). C10 Percent in top tenth of high school graduating class 29% C10 Percent"
2022-2023,C,C11,"Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point","C11 Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. C11 Percent who had GPA of 4.0 C11 Perce"
2022-2023,C,C12,"Average high school GPA of all degree-seeking, first-time, first-year","C12 Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: C12 Percent of total first-time, first-year students who submitted high school GPA: Admission Policies"
2022-2023,C,C13,Application Fee,"C13 Application Fee C13 Yes No C13 Does your institution have an X application fee? C13 Amount of application fee: $70 C13 Yes No C13 Can it be waived for applicants X with financial need? C13 If you have an application fee and an on-line application option, please C13 Same fee: X C13 Free: C13 Redu"
2022-2023,C,C14,Application closing date,C14 Application closing date C14 Yes No C14 Does your institution have an X application closing date? C14 Application closing date (fall): C14 Priority date: 12/1
2022-2023,C,C15,Yes                      No,"C15 Yes No C15 Are first-time, first-year students accepted for terms other than the X (Varies by fall? college/campus)"
2022-2023,C,C16,Notification to applicants of admission decision sent (fill in one only),"C16 Notification to applicants of admission decision sent (fill in one only) C16 On a rolling basis beginning (date): C16 By (date): C16 January 31 for Early Action, February 28 Other: for Regular Decision."
2022-2023,C,C17,Reply policy for admitted applicants (fill in one only),C17 Reply policy for admitted applicants (fill in one only) C17 Must reply by (date): C17 No set date: C17 Must reply by May 1 or within 1 X week if notified thereafter C17 Other: C17 Deadline for housing deposit: 06/01 recommended C17 Amount of housing deposit: $200 C17 Refundable if student does n
2022-2023,C,C18,Deferred admission,"C18 Deferred admission C18 Yes No C18 Does your institution allow students to postpone enrollment after admission? X C18 If yes, maximum period of postponement: Deferral is granted only for a full academic year, from one fall semester to the very next fall semester. A deferral is approved only when "
2022-2023,C,C19,Early admission of high school students,"C19 Early admission of high school students C19 Yes No C19 Does your institution allow high school students to enroll as full-time, first- time, first-year students one year or more before high school graduation? X"
2022-2023,C,C20,Common Application                   Question removed from CDS.                    (Initiated during 2006-2007 cycle),C20 Common Application Question removed from CDS. (Initiated during 2006-2007 cycle) Rutgers University - New Brunswick - July 2023 Page 11 RUTGERS UNIVERSITY – NEW BRUNSWICK Early Decision and Early Action Plans
2022-2023,C,C21,Early Decision,C21 Early Decision C21 Yes No C21 Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit X to attending if accepted) for first-time
2022-2023,C,C22,Early action,"C22 Early action C22 Yes No C22 Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date X but do not have to commit to attending your college? C22 If “yes,” please complete the following: C22 Early action clos"
2022-2023,D,D1,Yes              No,"D1 Yes No D1 Does your institution enroll transfer students? (If no, please X skip to Section E) D1 If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed X at other colleges/universities?"
2022-2023,D,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2 Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2022. D2 Admitted Enrolled Applicants Applicants Applicants D2 Men 3,421 1,931 1,030 D2 Women 3,852 2,110 1,112 D2 Total 7,273 4,041 2,142 Application for Admission"
2022-2023,D,D3,Indicate terms for which transfers may enroll:,D3 Indicate terms for which transfers may enroll: D3 Fall X D3 Winter D3 Spring X D3 Summer X
2022-2023,D,D4,Yes              No,"D4 Yes No D4 Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first- X year student? D4 If yes, what is the minimum number of credits and the unit 12 of measure?"
2022-2023,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: D5 Required of All Recommended Recommended Required of Some Not Required of All of Some D5 High school transcript X D5 College transcript(s) X D5 Essay or personal X statement D5 Interview X D5 Standardized test scores X D5 
2022-2023,D,D6,If a minimum high school grade point average is required of,"D6 If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2022-2023,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): Rutgers University - New Brunswick - July 2023 Page 13 RUTGERS UNIVERSITY – NEW BRUNSWICK"
2022-2023,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants:
2022-2023,D,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If applications","D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. D9 Priority Date Closing Date Notification Date Reply Date Rolling Admission D9 F"
2022-2023,D,D10,Yes              No,"D10 Yes No D10 Does an open admission policy, if reported, apply to transfer students?"
2022-2023,D,D11,"Describe additional requirements for transfer admission, if applicable: College record most important. High","D11 Describe additional requirements for transfer admission, if applicable: College record most important. High school record reviewed to ensure entrance requirements have been met. A portfolio, audition, or interview is required of application to Mason Gross School of the Arts. Transfer Credit Poli"
2022-2023,D,D12,Report the lowest grade earned for any course that may be,D12 Report the lowest grade earned for any course that may be C transferred for credit:
2022-2023,D,D13,Number           Unit Type,D13 Number Unit Type D13 Maximum number of credits or courses that may be CREDITS - transferred from a two-year institution: 60 varies by college
2022-2023,D,D14,Number           Unit Type,D14 Number Unit Type D14 Maximum number of credits or courses that may be 90 transferred from a four-year institution:
2022-2023,D,D15,Minimum number of credits that transfers must complete at,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2022-2023,D,D16,Minimum number of credits that transfers must complete at,D16 Minimum number of credits that transfers must complete at 30 your institution to earn a bachelor’s degree:
2022-2023,D,D17,Describe other transfer credit policies: Specific requirements vary per college. Full credits for associate,D17 Describe other transfer credit policies: Specific requirements vary per college. Full credits for associate degrees from transfer programs at New Jersey community colleges. Rutgers University - New Brunswick - July 2023 Page 14 RUTGERS UNIVERSITY – NEW BRUNSWICK Military Service Transfer Credit 
2022-2023,D,D18,Does your institution accept the following military/veteran transfer credits:,D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) X College Level Examination Program (CLEP) X DANTES Subject Standardized Tests (DSST) X
2022-2023,D,D19,Number   Unit Type,D19 Number Unit Type Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE):
2022-2023,D,D20,Number   Unit Type,D20 Number Unit Type Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Yes No
2022-2023,D,D21,"If yes, please provide the URL where they can be located:","D21 X Are the military/veteran credit transfer policies on your website? D21 If yes, please provide the URL where they can be located:"
2022-2023,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,"D22 Describe other military/veteran transfer credit policies unique to your institution: Military/veteran transfer credits are reviewed and accepted on a case by case basis. In most instances Rutgers awards 6 credits, equivalent to those earned by ROTC cadets in their Military Science Courses, to th"
2022-2023,E,E1,Special study options: Identify those programs available at your institution. Refer to the glossary for,E1 Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. E1 Accelerated program X E1 Comprehensive transition and postsecondary program for students with intellectual disabilities E1 Cross-registration X E1 Distance learning X E1 Double 
2022-2023,E,E2,This question has been removed from the Common Data Set.,E2 This question has been removed from the Common Data Set.
2022-2023,E,E3,Areas in which all or most students are required to complete some course work prior,E3 Areas in which all or most students are required to complete some course work prior to graduation: E3 Arts/fine arts X E3 Computer literacy E3 English (including composition) X E3 Foreign languages E3 History X E3 Physical Education E3 Humanities X E3 Intensive Writing X E3 Mathematics X E3 Philo
2022-2023,F,F1,"Percentages of first-time, first-year degree-seeking students and degree-seeking","F1 Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2022 who fit the following categories: F1 First-time, first- Undergraduates year students F1 Percent who are from out of state (exclude international/nonresidents from the numerator 10"
2022-2023,F,F2,Activities offered Identify those programs available at your institution.,F2 Activities offered Identify those programs available at your institution. F2 Campus Ministries X F2 Choral groups X F2 Concert band X F2 Dance X F2 Drama/theater X F2 International Student X Organization F2 Jazz band X F2 Literary magazine X F2 Marching band X F2 Model UN X F2 Music ensembles X F
2022-2023,F,F3,ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3 ROTC (program offered in cooperation with Reserve Officers' Training Corps) F3 Marine Option (for At Cooperating Name of Cooperating Naval ROTC) On Campus Institution Institution F3 Army ROTC is offered: X F3 Naval ROTC is offered: X X F3 Air Force ROTC is offered: X
2022-2023,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. F4 Coed dorms X F4 Men's dorms F4 Women's dorms X F4 Apartments for married X students F4 Apartments for single students X F4 Special housing for disabled X students F4 S"
2022-2023,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: https://financialaid.rutgers.edu/tools-and-resources/net-price-calculator/ Provide 2023-2024 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution's 
2022-2023,G,G1,"Undergraduate full-time tuition, required fees, room and board List the typical tuition, required","G1 Undergraduate full-time tuition, required fees, room and board List the typical tuition, required fees, and room and board for a full-time undergraduate student for the FULL 2023-2024 academic year (30 semester or 45 quarter hours for institutions that derive annual tuition by multiplying credit "
2022-2023,G,G2,Minimum                 Maximum,G2 Minimum Maximum G2 Number of credits per term a student can take for the stated full-time tuition 12 18
2022-2023,G,G3,Yes                      No,"G3 Yes No G3 Do tuition and fees vary by year of study (e.g., sophomore, Only for College of junior, senior)? Pharmacy Students"
2022-2023,G,G4,Yes                      No,"G4 Yes No G4 Do tuition and fees vary by undergraduate instructional program? X G4 G4 If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1?"
2022-2023,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,"G5 Provide the estimated expenses for a typical full-time undergraduate student: G5 Commuters Commuters Residents (living at home) (not living at home) G5 Books and supplies $1,391 $1,391 $1,391 G5 Room only G5 Board only G5 Room and board total (if your college cannot provide separate room and boar"
2022-2023,G,G6,Undergraduate per-credit-hour charges (tuition only),"G6 Undergraduate per-credit-hour charges (tuition only) G6 PRIVATE INSTITUTIONS: G6 PUBLIC INSTITUTIONS In-district: G6 PUBLIC INSTITUTIONS In-state (out-of-district): $441 G6 PUBLIC INSTITUTIONS Out-of-state: $1,054 G6 NONRESIDENTS: Rutgers University - New Brunswick - July 2023 Page 20 RUTGERS UNI"
2022-2023,H,H1,2022-2023           2021-2022,"H1 2022-2023 2021-2022 estimated final H1 Indicate the academic year for which data are reported for items H1, X H1 Non-need- Need-based $ (Include non-need- based $ (Exclude non-need- based aid used to based aid used to meet need.) meet need.) H1 Scholarships/Grants H1 Federal 57,063,701 - H1 State"
2022-2023,H,H2,", H2A, and H6 below:","H2, H2A, and H6 below: H2 Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than- full-time undergraduates who applied for and were awarded financial aid from any source. Aid that is non- need-based but that was used to meet need should be counted as need-"
2022-2023,H,H3,Which needs-analysis methodology does your institution use in awarding institutional aid?,H3 Which needs-analysis methodology does your institution use in awarding institutional aid? H3 Federal methodology (FM) X H3 Institutional methodology (IM) H3 Both FM and IM H3 Incorporated into H1 above. Note: These are the graduates and loan types to include and exclude in order to fill out CDS H
2022-2023,H,H2A,Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of,H2A Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. Numbers should reflect the cohort a
2022-2023,H,H4,Provide the number of students in the 2022 undergraduate class who started at your,"H4 Provide the number of students in the 2022 undergraduate class who started at your institution as first-time students and received a bachelor's degree between July 1, 2021 and June 30, 2022. Exclude students who transferred into your institution 5,898 Rutgers University - New Brunswick - July 202"
2022-2023,H,H5,"percentages, and averages for each row should be based only on the loan source specified for the particular row. For example, the","H5 percentages, and averages for each row should be based only on the loan source specified for the particular row. For example, the federal loans average (row b) should only be the cumulative average of federal loans and the private loans average (row e) should only be the cumulative average of pri"
2022-2023,H,H6,Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-,H6 Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree- seeking nonresidents: H6 Institutional need-based scholarship or grant aid is available No H6 Institutional non-need-based scholarship or grant aid is available Yes H6 Institutional scho
2022-2023,H,H7,Check off all financial aid forms nonresidents first-year financial aid applicants must submit:,H7 Check off all financial aid forms nonresidents first-year financial aid applicants must submit: H7 Institution’s own financial aid form N/A H7 CSS/Financial Aid PROFILE N/A H7 International Student’s Financial Aid Application N/A H7 International Student’s Certification of Finances N/A H7 Other (
2022-2023,H,H8,Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8 Check off all financial aid forms domestic first-year financial aid applicants must submit: H8 FAFSA X H8 Institution's own financial aid form N/A H8 CSS/Financial Aid PROFILE N/A H8 State aid form N/A H8 Noncustodial PROFILE N/A H8 Business/Farm Supplement N/A H8 Other (specify): N/A
2022-2023,H,H9,Indicate filing dates for first-year students:,H9 Indicate filing dates for first-year students: H9 Priority date for filing required financial aid forms: 12/1 H9 Deadline for filing required financial aid forms: N/A H9 No deadline for filing required forms (applications processed on a X rolling basis):
2022-2023,H,H10,Indicate notification dates for first-year students (answer a or b):,"H10 Indicate notification dates for first-year students (answer a or b): H10 a) Students notified on or about (date): H10 Yes No H10 b) Students notified on a rolling basis: X H10 If yes, starting date: 2/15"
2022-2023,H,H11,Indicate reply dates:,H11 Indicate reply dates: H11 Students must reply by (date): No Required H11 or within _______ weeks of notification. Timeframe Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2022-2023,H,H12,Loans,H12 Loans H12 FEDERAL DIRECT STUDENT LOAN PROGRAM (DIRECT LOAN) H12 Direct Subsidized Stafford Loans X H12 Direct Unsubsidized Stafford Loans X H12 Direct PLUS Loans X H12 Federal Perkins Loans X H12 Federal Nursing Loans X H12 State Loans X H12 College/university loans from institutional funds X H1
2022-2023,H,H13,Scholarships and Grants,H13 Scholarships and Grants H13 NEED-BASED: H13 Federal Pell X H13 SEOG X H13 State scholarships/grants X H13 Private scholarships N/A H13 College/university scholarship or grant aid from institutional funds X H13 United Negro College Fund N/A H13 Federal Nursing Scholarship X H13 Other (specify): X
2022-2023,H,H14,Check off criteria used in awarding institutional aid. Check all that apply.,H14 Check off criteria used in awarding institutional aid. Check all that apply. H14 Non-Need Based Need-Based H14 Academics X X H14 Alumni affiliation X X H14 Art X X H14 Athletics X N/A H14 Job skills N/A N/A H14 ROTC N/A H14 Leadership X X H14 Minority status X X H14 Music/drama X X H14 Religious
2022-2023,H,H15,"If your institution has recently implemented any major financial aid policy, program, or","H15 If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: NJ Garde"
2022-2023,I,I1,IPEDS/AAUP.,I1 IPEDS/AAUP. The following definition of full-time instructional faculty is used by the American Association of University Professors (AAUP) in its annual Faculty Compensation Survey (the part time definitions are not used by AAUP). Instructional Faculty is defined as those members of the instruct
2022-2023,I,I2,Student to Faculty Ratio,"I2 Student to Faculty Ratio Report the Fall 2022 ratio of full-time equivalent students (full-time plus 1/3 part time) to full-time equivalent instructional faculty (full time plus 1/3 part time). In the ratio calculations, exclude both faculty and students in stand-alone graduate or professional pr"
2022-2023,I,I3,Undergraduate Class Size,"I3 Undergraduate Class Size In the table below, please use the following definitions to report information about the size of classes and class sections offered in the Fall 2022 term. Please include classes that have been moved online in response to the COVID-19 pandemic. Class Sections: A class sect"
2022-2023,J,J1,"Degrees conferred between July 1, 2021 and June 30, 2022","J1 Degrees conferred between July 1, 2021 and June 30, 2022 J1 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double m"
2012-2013,A,A1,Address Information,"A1 Address Information RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY - Name of College/University: UNIVERSITY-WIDE Mailing Address: 65 Davidson Road, Room #202 City/State/Zip/Country: Piscataway, NJ 08854-8097 USA Street Address (if different): City/State/Zip/Country: Main Phone Number: 732-932-1766 W"
2012-2013,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): Public X
2012-2013,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: Coeducational college X
2012-2013,A,A4,Academic year calendar:,A4 Academic year calendar: Semester X
2012-2013,A,A5,Degrees offered by your institution:,"A5 Degrees offered by your institution: Bachelor's X Postbachelor's certificate X Master's X Post-master's certificate X Doctoral degree X research/scholarship Doctoral degree – X professional practice Doctoral degree -- other X Rutgers University - Universitywide - November, 2012 Page 1 Common Data"
2012-2013,B,B1,Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as,"B1 Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2012. Note: Report students formerly designated as “first professional” in the graduate cells. FULL-TIME PART-TIME Me"
2012-2013,B,B2,Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following,"B2 Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2012. Include international students only in the category ""Nonresident aliens."" Complete the ""Total Underg"
2012-2013,B,B3,Persistence,"B3 Persistence Number of degrees awarded from July 1, 2011 to June 30, 2012 Bachelor's degrees 9,491 Master's 3,220 Doctoral degrees – research/scholarship 484 Doctoral degrees – professional practice 747 Doctoral degrees – other TOTAL 13,942 Graduation Rates The items in this section correspond to "
2012-2013,B,B4,"Initial 2006 cohort of first-time, full-time bachelor's (or equivalent) degree-seeking","B4 Initial 2006 cohort of first-time, full-time bachelor's (or equivalent) degree-seeking undergraduate students; total all students: 6,314 B4 Initial 2005 cohort of first-time, full-time bachelor's (or equivalent) degree-seeking undergraduate students; total all students: 6,287"
2012-2013,B,B5,"Of the initial 2006 cohort, how many did not persist and did not graduate for the","B5 Of the initial 2006 cohort, how many did not persist and did not graduate for the following reasons: death, permanent disability, service in the armed forces, foreign aid service of the federal government, or official church missions; total allowable exclusions: 7 B5 Of the initial 2005 cohort, h"
2012-2013,B,B6,"Final 2006 cohort, after adjusting for allowable exclusions: (subtract question B5 from","B6 Final 2006 cohort, after adjusting for allowable exclusions: (subtract question B5 from question B4) 6,307 B6 Final 2005 cohort, after adjusting for allowable exclusions: (subtract question B5 from question B4) 6,282"
2012-2013,B,B7,"Of the initial 2006 cohort, how many completed the program in four years or less (by","B7 Of the initial 2006 cohort, how many completed the program in four years or less (by August 31, 2010): 3,276 B7 Of the initial 2005 cohort, how many completed the program in four years or less (by August 31, 2009): 3,106"
2012-2013,B,B8,"Of the initial 2006 cohort, how many completed the program in more than four years but","B8 Of the initial 2006 cohort, how many completed the program in more than four years but in five years or less (after August 31, 2010 and by August 31, 2011): 1,253 B8 Of the initial 2005 cohort, how many completed the program in more than four years but in five years or less (after August 31, 2009"
2012-2013,B,B9,"Of the initial 2006 cohort, how many completed the program in more than five years but","B9 Of the initial 2006 cohort, how many completed the program in more than five years but in six years or less (after August 31, 2011 and by August 31, 2012): 229 B9 Of the initial 2005 cohort, how many completed the program in more than five years but in six years or less (after August 31, 2010 and"
2012-2013,B,B10,"Total graduating within six years (sum of questions B7, B8, and B9):","B10 Total graduating within six years (sum of questions B7, B8, and B9): 4,758 B10 Total graduating within six years (sum of questions B7, B8, and B9): 4,737"
2012-2013,B,B11,Six-year graduation rate for 2006 cohort (question B10 divided by question B6):,"B11 Six-year graduation rate for 2006 cohort (question B10 divided by question B6): 75.4% Rutgers University - Universitywide - November, 2012 Page 3 Common Data Set 2012-13 RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY: Universitywide B11 Six-year graduation rate for 2005 cohort (question B10 divided"
2012-2013,B,B22,For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students,"B22 For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your institution as freshmen in Fall 2011 (or the preceding summer term), what percentage was enrolled at your institution as of the date your institution calculates its official enrollme"
2012-2013,C,C1,"First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-year students who applied,","C1 First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2012. Include early decision, early action, and students who began studies during summer in this cohort. Applica"
2012-2013,C,C2,Freshman wait-listed students (students who met admission requirements but whose final,"C2 Freshman wait-listed students (students who met admission requirements but whose final Yes No Do you have a policy of placing students on a waiting list? x If yes, please answer the questions below for Fall 2012 admissions: Number of qualified applicants offered a placed on waiting list Number ac"
2012-2013,C,C3,High school completion requirement,C3 High school completion requirement High school diploma is required and GED is Yes accepted High school diploma is required and GED is not accepted High school diploma or equivalent is not required
2012-2013,C,C4,Does your institution require or recommend a general college-preparatory program for degree-,"C4 Does your institution require or recommend a general college-preparatory program for degree- seeking students? Require X Recommend Neither require nor recommend Rutgers University - Universitywide - November, 2012 Page 5 Common Data Set 2012-13 RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY: Univers"
2012-2013,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2012-2013,C,C6,,"C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: Open admission policy as described above for all s"
2012-2013,C,C7,"Relative importance of each of the following academic and nonacademic factors in first-time, first-year, degree-seeking","C7 Relative importance of each of the following academic and nonacademic factors in first-time, first-year, degree-seeking Very Important Important Considered Not Considered Academic Rigor of secondary school record X Class rank X Academic GPA X Standardized test scores X Application Essay X Recomme"
2012-2013,C,C8,,C8 Entrance exams Yes No
