year,section,field,label,raw_preview
2023-2024,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2023-2024,C,C22,. Early action: Do you have a nonbinding early action plan whereby students are notified of an,"C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? ☐ Yes ☒ No If “yes,” please complete the following: Early action closing date: Ea"
2023-2024,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants D1. Does your institution enroll transfer students? ☒ Yes ☐ No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? ☒ Yes ☐ No"
2023-2024,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2023.  If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Admitted Enrolled Applicants Applicants Applicants Men 11675 2709"
2023-2024,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3. Indicate terms for which transfers may enroll: ☒ Fall ☐ Winter ☐ Spring ☐ Summer
2023-2024,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student? ☒ Yes ☐ No If yes, what is the minimum number of credits and the unit of measure?"
2023-2024,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Required Recommended Recommended Required Not of All of All of Some of Some required High school transcript ☐ ☐ ☐ ☒ ☐ College transcript(s) ☒ ☐ ☐ ☐ ☐ Essay or personal ☒ ☐ ☐ ☐ ☐ statement Interview ☐ ☐ ☐ ☐ ☒ Standardized te
2023-2024,D,D6,". If a minimum high school grade point average is required of transfer applicants, specify","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2023-2024,D,D7,". If a minimum college grade point average is required of transfer applicants, specify","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): ⇒ 2.40"
2023-2024,D,D8,. List any other application requirements specific to transfer applicants:,D8. List any other application requirements specific to transfer applicants:
2023-2024,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a checkmark in the “Rolling admission” column. Priority Notification Rolling Closing Date Reply Date Date Date Admission Fall No"
2023-2024,D,D10,".    Does an open admission policy, if reported, apply to transfer students? ☐ Yes       ☒ No","D10. Does an open admission policy, if reported, apply to transfer students? ☐ Yes ☒ No"
2023-2024,D,D11,".    Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable: ⇒ Transfer minimum college GPA is 2.4 for CA residents, 2.8 for nonresidents. 60 transferable semester units. 2 English composition courses, 1 Math, and 4 courses chosen from two of the following areas: arts & humanities"
2023-2024,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12. Report the lowest grade earned for any course that may be transferred for credit: ⇒ D-
2023-2024,D,D13,.    Maximum number of credits or courses that may be transferred from a two-year institution:,D13. Maximum number of credits or courses that may be transferred from a two-year institution: Number: 105 Unit type: Quarter
2023-2024,D,D14,.    Maximum number of credits or courses that may be transferred from a four-year institution:,D14. Maximum number of credits or courses that may be transferred from a four-year institution: Number: 129 Unit type: Quarter
2023-2024,D,D15,.   Minimum number of credits that transfers must complete at your institution to earn an associate,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree: ⇒ NA
2023-2024,D,D16,.    Minimum number of credits that transfers must complete at your institution to earn a bachelor’s,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: ⇒ 68 quarter units
2023-2024,D,D17,.     Describe other transfer credit policies:,D17. Describe other transfer credit policies: ⇒ Requirements vary by program. Progress toward completion of major requirements and completion of UCLA general education requirements considered
2023-2024,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18. Does your institution accept the following military/veteran transfer credits: American Council on Education (ACE) ☒ Yes ☐ No College Level Examination Program (CLEP) ☐ Yes ☒ No DANTES Subject Standardized Tests (DSST) ☐ Yes ☒ No
2023-2024,D,D19,. Maximum number of credits or courses that may be transferred based on military education,D19. Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE): Number: Unit type:
2023-2024,D,D20,. Maximum number of credits or courses that may be transferred based on Department of Defense,D20. Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Number: Unit type:
2023-2024,D,D21,. Are the military/veteran credit transfer policies published on your website? ☐ Yes     ☐ No,"D21. Are the military/veteran credit transfer policies published on your website? ☐ Yes ☐ No If yes, please provide the URL where the policy can be located: ⇒ Visit http://www.admission.ucla.edu/veterans.htm for more information"
2023-2024,D,D22,. Describe other military/veteran transfer credit policies unique to your institution:,D22. Describe other military/veteran transfer credit policies unique to your institution: ⇒ UCLA may award credit for military training but it does not adhere to the recommendations from ACE.
2023-2024,E,E1,. Special study options: Identify those programs available at your institution. Refer to the glossary,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. ☒ Accelerated program ☒ Honors program ☐ Comprehensive transition and ☒ Independent study postsecondary program for students ☒ Internships with intellectual disabilities ☐ Cross-r
2023-2024,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2023-2024,E,E3,. Areas in which all or most students are required to complete some course work prior to,E3. Areas in which all or most students are required to complete some course work prior to graduation: ☐ Arts/fine arts ☒ Humanities ☐ Computer literacy ☐ Intensive writing ☒ English (including composition) ☒ Mathematics ☐ Foreign languages ☐ Philosophy ☐ History ☒ Sciences (biological or physical) 
2023-2024,F,F1,". Percentages of first-time, first-year degree-seeking students and degree-seeking","F1. Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2023 who fit the following categories: Percentages of first-time, first-year degree-seeking students First-time, first- Undergraduates and degree-seeking undergraduates year students "
2023-2024,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. ☒ Campus Ministries ☒ Literary magazine ☒ Radio station ☒ Choral groups ☒ Marching band ☒ Student government ☒ Concert band ☒ Model UN ☒ Student newspaper ☒ Dance ☒ Music ensembles ☒ Student-run film society ☒ Drama/theate
2023-2024,F,F3,. ROTC (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: ☒ On campus ☐ At cooperating institution (name): Naval ROTC is offered: ☐ Marine Option: Naval ROTC is offered ☒ On campus: ☐ At cooperating institution (name): Air Force ROTC is offered: ☒ On campu
2023-2024,F,F4,". Housing: Check all types of college-owned, -operated, or -affiliated housing available for","F4. Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. ☒ Coed residence halls ☐ Special housing for international students ☐ Men’s residence halls ☒ Fraternity/sorority housing ☐ Women’s residence halls ☒ Cooperative housing"
2023-2024,G,G0,. Please provide the URL of your institution’s net price calculator:,G0. Please provide the URL of your institution’s net price calculator: ⇒ https://admission.ucla.edu/tuition-aid/net-cost-calculator Provide 2024-2025 academic year costs of attendance for the following categories that are applicable to your institution. ☒ Check here if your institution's 2024-2025 a
2023-2024,G,G1,". Undergraduate full-time tuition, required fees, food and housing","G1. Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2024-2025 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multipl"
2023-2024,G,G2,. Number of credits per term a student can take for the stated full-time tuition.,G2. Number of credits per term a student can take for the stated full-time tuition. Minimum: Maximum:
2023-2024,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? ☒ Yes ☐ No"
2023-2024,G,G4,. Do tuition and fees vary by undergraduate instructional program?,"G4. Do tuition and fees vary by undergraduate instructional program? ☐ Yes ☒ No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? ⇒ %"
2023-2024,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,G5. Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Estimated Expenses Residents (living at (not living at home) home) Books and supplies: C or t C or t C or t Housing only: Not Applicable Not Applicable C or t Food only: Not Applicable C or t C or t
2023-2024,G,G6,. Undergraduate per-credit-hour charges (tuition only):,G6. Undergraduate per-credit-hour charges (tuition only): Undergraduate per-credit- Tuition only hour charges PRIVATE INSTITUTIONS: C or t PUBLIC INSTITUTIONS: C or t In-district: PUBLIC INSTITUTIONS: C or t In-state (out-of-district): PUBLIC INSTITUTIONS: C or t Out-of-state: NONRESIDENTS: C or t
2023-2024,H,H1,-H5: Aid Awarded to Enrolled Undergraduates,"H1-H5: Aid Awarded to Enrolled Undergraduates H1. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories.  If the data being"
2023-2024,H,H3,),"H3) ☐ Federal methodology (FM) ☐ Institutional methodology (IM) ☐ Both FM and IM Need-based Non-need-based Scholarships/Grants (Include non-need- (Exclude non- based aid use to need-based aid use meet need.) to meet need.) Federal C or t C or t State all states, not only the state in which your inst"
2023-2024,H,H2,. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and,H2. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-time undergraduates who applied for and were awarded financial aid from any source.  Aid that is non-need-based but that was used to meet need should be counted as need-based aid.  Numbers s
2023-2024,H,H2A,. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the,H2A. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid.  Numbers should reflect the cohor
2023-2024,H,H5,.,"H5. Include:  2023 undergraduate class: all students who started at your institution as first-time students and received a bachelor's degree between July 1, 2022 and June 30, 2023.  Only loans made to students who borrowed while enrolled at your institution.  Co-signed loans. Exclude: • Students "
2023-2024,H,H4,. Provide the number of students in the 2023 undergraduate class who started at your institution,"H4. Provide the number of students in the 2023 undergraduate class who started at your institution as first-time students and received a bachelor's degree between July 1, 2022 and June 30, 2023. Exclude students who transferred into your institution."
2023-2024,H,H6,-H7: Aid to Undergraduate Degree-seeking Nonresidents,H6-H7: Aid to Undergraduate Degree-seeking Nonresidents • Report numbers and dollar amounts for the same academic year checked in item H1 H6. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: ☐ Institutional need-based
2023-2024,H,H7,. Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7. Check off all financial aid forms nonresident first-year financial aid applicants must submit: ☐ Institution’s own financial aid form ☐ CSS Profile ☐ Other:
2023-2024,H,H8,-H11: Process for First-Year Students,H8-H11: Process for First-Year Students H8. Check off all financial aid forms domestic first-year financial aid applicants must submit: ☐ FAFSA ☐ Institution’s own financial aid form ☐ CSS Profile ☐ State aid form ☐ Business/Farm Supplement ☐ Other:
2023-2024,H,H9,. Indicate filing dates for first-year students:,H9. Indicate filing dates for first-year students: Does your institution have a deadline for filing required financial aid forms for first-year students? Select “No” if there is no deadline and applications are processed on a rolling basis. ☐ Yes ☐ No Priority date for filing required financial aid 
2023-2024,H,H10,. Indicate notification dates for first-year students (answer a or b):,H10. Indicate notification dates for first-year students (answer a or b): ☐ a. Students notified on or about (date): ☐ b. Students notified on a rolling basis. Starting date:
2023-2024,H,H11,. Indicate reply dates:,H11. Indicate reply dates: Students must reply by (date): or within weeks of notification.
2023-2024,H,H12,-H15: Types of Aid Available,H12-H15: Types of Aid Available Please check off all types of aid available to undergraduates at your institution: H12. Loans ☐ Direct Subsidized Stafford Loans ☐ Direct Unsubsidized Stafford Loans ☐ Direct PLUS Loans ☐ Federal Perkins Loans ☐ Federal Nursing Loans ☐ State Loans ☐ College/university
2023-2024,H,H13,. Need Based Scholarships and Grants,H13. Need Based Scholarships and Grants ☐ Federal Pell ☐ SEOG ☐ State scholarships/grants ☐ Private Scholarships ☐ College/university scholarship or grant aid from institutional funds ☐ United Negro College Fund ☐ Federal Nursing Scholarship ☐ Other (specify):
2023-2024,H,H14,. Check off criteria used in awarding institutional aid. Check all that apply.,H14. Check off criteria used in awarding institutional aid. Check all that apply. Criteria used in Non-Need awarding Need-Based Based institutional aid Academics ☐ ☐ Alumni affiliation ☐ ☐ Art ☐ ☐ Athletics ☐ ☐ Job skills ☐ ☐ ROTC ☐ Not Applicable Leadership ☐ ☐ Minority status ☐ ☐ Music/drama ☐ ☐ R
2023-2024,H,H15,". If your institution has recently implemented any major financial aid policy, program, or initiative to","H15. If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: Are the"
2023-2024,I,I1,. Please report the number of instructional faculty members in each category for Fall 2023.,I1. Please report the number of instructional faculty members in each category for Fall 2023. Include faculty who are on your institution’s payroll on the census date your institution uses for IPEDS/AAUP. The following definition of full-time instructional faculty is used by the American Association
2023-2024,I,I2,. Student to Faculty Ratio,"I2. Student to Faculty Ratio Report the Fall 2023 ratio of full-time equivalent students (full-time plus 1/3 part time) to full-time equivalent instructional faculty (full time plus 1/3 part time). In the ratio calculations, exclude both faculty and students in stand-alone graduate or professional p"
2023-2024,I,I3,. Undergraduate Class Size,"I3. Undergraduate Class Size In the table below, please use the following definitions to report information about the size of classes and class sections offered in the Fall 2023 term.  Please include classes that have been moved online in response to the COVID-19 pandemic. Class Sections: A class s"
2020-2021,A,A0,Respondent Information (Not for Publication),"A0 Respondent Information (Not for Publication) A0 Name: A0 Title: A0 Office: A0 Mailing Address: A0 City/State/Zip/Country: A0 Phone: A0 Fax: A0 E-mail Address: A0 Are your responses to the CDS posted for reference on your institution's Web site? Yes No A0 If yes, please provide the URL of the corr"
2020-2021,A,A0A,We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic,"A0A We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic convention, cannot provide data for the cohort requested, whose methodology is unclear, or about which you have questions or comments in general. This information will not be published but wil"
2020-2021,A,A1,Address Information,"A1 Address Information A1 Name of College/University: University of California, Los Angeles A1 Mailing Address: 405 Hilgard Avenue A1 City/State/Zip/Country: Los Angeles, CA 90095 A1 Street Address (if different): A1 City/State/Zip/Country: A1 Main Phone Number: (310) 825 4321 A1 WWW Home Page Addre"
2020-2021,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): A2 Public X A2 Private (nonprofit) A2 Proprietary
2020-2021,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: A3 Coeducational college X A3 Men's college A3 Women's college
2020-2021,A,A4,Academic year calendar:,A4 Academic year calendar: A4 Semester A4 Quarter X A4 Trimester A4 4-1-4 A4 Continuous A4 Differs by program (describe): A - General Page 1 A4 Other (describe): X UCLA Law School is on the Semester system
2020-2021,A,A5,Degrees offered by your institution:,A5 Degrees offered by your institution: A5 Certificate A5 Diploma A5 Associate A5 Transfer Associate A5 Terminal Associate A5 Bachelor's X A5 Postbachelor's certificate A5 Master's X A5 Post-master's certificate A5 Doctoral degree X research/scholarship A5 Doctoral degree – X professional practice A
2020-2021,B,B1,"date or as of October 15, 2020. Note: Report students formerly designated as “first professional” in the graduate cells. Please see:","B1 date or as of October 15, 2020. Note: Report students formerly designated as “first professional” in the graduate cells. Please see: https://nces.ed.gov/ipeds/pdf/Reporting_Study_Abroad%20Students_5.31.17.pdf B1 FULL-TIME PART-TIME Other/ Other/ B1 Men Women Men Women Unknown Unknown B1 Undergrad"
2020-2021,B,B2,"Undergraduates"" column only if you cannot provide data for the first two columns. Report as your institution reports to IPEDS: persons who are","B2 Undergraduates"" column only if you cannot provide data for the first two columns. Report as your institution reports to IPEDS: persons who are Hispanic should be reported only on the Hispanic line, not under any race, and persons who are non-Hispanic multi-racial should be reported only under ""Tw"
2020-2021,B,B3,"Number of degrees awarded from July 1, 2019 to June 30, 2020","B3 Number of degrees awarded from July 1, 2019 to June 30, 2020 B3 Certificate/diploma B3 Associate degrees B3 Bachelor's degrees 10,080 B3 Postbachelor's certificates B3 Master's degrees 3,284 B3 Post-Master's certificates B3 Doctoral degrees – research/scholarship 672 B3 Doctoral degrees – profess"
2020-2021,B,B22,"institution as freshmen in Fall 2019 (or the preceding summer term), what percentage was enrolled at your institution as        95.57%","B22 institution as freshmen in Fall 2019 (or the preceding summer term), what percentage was enrolled at your institution as 95.57% of the date your institution calculates its official enrollment in Fall 2020? B - Enrollment Page 5 B - Enrollment Page 6"
2020-2021,B,B11,) into four,"B11) into four rant"" column. h column (formerly B - Enrollment Page 7"
2020-2021,C,C1,"requirements for consideration for admission (i.e., who completed actionable applications) and who have been","C1 requirements for consideration for admission (i.e., who completed actionable applications) and who have been notified of one of the following actions: admission, nonadmission, placement on waiting list, or application withdrawn (by applicant or institution). Admitted applicants should include wai"
2020-2021,C,C2,Do you have a policy of placing students on a waiting list?                               X,"C2 on space availability) Yes No C2 Do you have a policy of placing students on a waiting list? X C2 If yes, please answer the questions below for Fall 2020 admissions: C2 Number of qualified applicants offered a place on waiting list 14470 C2 Number accepting a place on the waiting list 9254 C2 Num"
2020-2021,C,C3,High school completion requirement,C3 High school completion requirement C3 High school diploma is required and GED is accepted X C3 High school diploma is required and GED is not accepted C3 High school diploma or equivalent is not required
2020-2021,C,C4,Does your institution require or recommend a general college-preparatory program for degree-seeking students?,C4 Does your institution require or recommend a general college-preparatory program for degree-seeking students? C4 Require X C4 Recommend C4 Neither require nor recommend Distribution of high school units required and/or recommended. Specify the distribution of academic high school
2020-2021,C,C5,course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals,"C5 course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system for calculating units, please convert. Units Units C5 Required Recommended C5 Total academic units 15 18 C - Fr"
2020-2021,C,C6,"equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check","C6 equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: C6 Open admission policy as described above for all students C6 Open admission policy as described above for most students, but-- C6 selective admission for out-o"
2020-2021,C,C7,Very Important       Important          Considered            Not Considered,C7 seeking (freshman) admission decisions. C7 Very Important Important Considered Not Considered C7 Academic C7 X Rigor of secondary school record C7 Class rank X C7 Academic GPA X C7 Standardized test scores X C7 Application Essay X C7 Recommendation(s) X C7 Nonacademic C7 Interview X C7 Extracurri
2020-2021,C,C8,Entrance exams,"C8 Entrance exams Yes No Does your institution make use of SAT, ACT, or SAT Subject Test scores in"
2020-2021,C,C8A,X,"C8A X admission decisions for first-time, first-year, degree-seeking applicants? If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall C8A 2022. C8A ADMISSION Consider if C8A Require Recommend Require for Some Not Used Submitted"
2020-2021,C,C8B,ACT with writing required,C8B please indicate which ONE of the following applies: (regardless of whether the writing score will be used in the admissions process): C8B ACT with writing required C8B ACT with writing recommended C8B ACT with or without writing accepted C8B If your institution will make use of the SAT in admiss
2020-2021,C,C8C,Please indicate how your institution will use the SAT or ACT writing component; check all that apply:,C8C Please indicate how your institution will use the SAT or ACT writing component; check all that apply: C8C SAT essay ACT essay C8C For admission C8C For placement C8C For advising C8C In place of an application essay C8C As a validity check on the application essay C8C No college policy as of now
2020-2021,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?","C8D In addition, does your institution use applicants' test scores for academic advising? C8D Yes No X"
2020-2021,C,C8E,Latest date by which SAT or ACT scores must be received for fall-term                    January 15,"C8E Latest date by which SAT or ACT scores must be received for fall-term January 15 admission C - Freshman Admission Page 10 Latest date by which SAT Subject Test scores must be received for fall-term C8E January 15 admission If necessary, use this space to clarify your test policies (e.g., if test"
2020-2021,C,C8F,"still review these exams if applicants choose to send them to us, and certain SAT Subject exams may be recommended","C8F not required of some students): For freshman applicants applying for admission Fall 2012 or later, we no longer require two SAT Subject exams. We still C8F still review these exams if applicants choose to send them to us, and certain SAT Subject exams may be recommended for some majors."
2020-2021,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): C8G SAT X C8G ACT X C8G SAT Subject Tests X C8G AP X C8G CLEP C8G Institutional Exam C8G State Exam (specify): Freshman Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, firs"
2020-2021,C,C9,"not convert SAT scores to ACT scores and vice versa. If a student submitted multiple sets of scores for a single test,","C9 not convert SAT scores to ACT scores and vice versa. If a student submitted multiple sets of scores for a single test, report this information according to how you use the data. For example: If you consider the highest scores from either submission, use the highest combination of scores (e.g., ve"
2020-2021,C,C10,Percent in top tenth of high school graduating class,C10 following ranges (report information for those students from whom you collected high school rank information). C10 Percent in top tenth of high school graduating class C10 Percent in top quarter of high school graduating class C10 Percent in top half of high school graduating class Top half + C1
2020-2021,C,C11,averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom,C11 averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. C11 Percent who had GPA of 4.0 47.3% C11 Percent who had GPA between 3.75 and 3.99 42.2% C11 Percent who had GPA between 3.50 and 3.74 7.2% C11 Perc
2020-2021,C,C12,3.90,"C12 3.90 (freshman) students who submitted GPA: Percent of total first-time, first-year (freshman) students who submitted high C12 98.70% school GPA: Admission Policies"
2020-2021,C,C13,Application Fee,"C13 Application Fee C13 Yes No Does your institution have an C13 X application fee? C13 Amount of application fee: $70.00 C13 Yes No Can it be waived for applicants with C13 X financial need? C - Freshman Admission Page 12 C13 If you have an application fee and an on-line application option, please "
2020-2021,C,C14,Application closing date,C14 Application closing date C14 Yes No Does your institution have an C14 X application closing date? C14 Application closing date (fall): November 30 C14 Priority date: None
2020-2021,C,C15,Yes                 No,"C15 Yes No C15 Are first-time, first-year students accepted for terms other than the fall? X"
2020-2021,C,C16,Notification to applicants of admission decision sent (fill in one only),C16 Notification to applicants of admission decision sent (fill in one only) On a rolling basis beginning (date): C16 C16 By (date): March 31 C16 Other:
2020-2021,C,C17,Reply policy for admitted applicants (fill in one only),C17 Reply policy for admitted applicants (fill in one only) C17 Must reply by (date): May 1 C17 No set date: Must reply by May 1 or within C17 _____ weeks if notified thereafter C17 Other: C17 Deadline for housing deposit (MM/DD): C17 Amount of housing deposit: C17 Refundable if student does not enr
2020-2021,C,C18,Deferred admission,"C18 Deferred admission C18 Yes No Does your institution allow students to postpone enrollment after admission? C18 X C18 If yes, maximum period of postponement:"
2020-2021,C,C19,Early admission of high school students,"C19 Early admission of high school students C19 Yes No Does your institution allow high school students to enroll as full-time, first- C19 time, first-year (freshman) students one year or more before high school X graduation?"
2020-2021,C,C20,Common Application                     Question removed from CDS.                 (Initiated during 2006-2007 cycle),C20 Common Application Question removed from CDS. (Initiated during 2006-2007 cycle) Early Decision and Early Action Plans
2020-2021,C,C21,Early Decision,C21 Early Decision C21 Yes No C - Freshman Admission Page 13 Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in C21 advance of the regular notification date and that asks students to commit to X attend
2020-2021,C,C22,Early action,"C22 Early action C22 Yes No Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do C22 not have to commit to attending your college? X C22 If “yes,” please complete the following: C22 Early action clos"
2020-2021,D,D1,Yes                No,"D1 Yes No Does your institution enroll transfer students? (If no, please D1 X skip to Section E) If yes, may transfer students earn advanced standing credit by D1 transferring credits earned from course work completed at X other colleges/universities? Provide the number of students who applied, were"
2020-2021,D,D2,Applicants,"D2 Fall 2020. Admitted Enrolled D2 Applicants Applicants Applicants D2 Men 12,965 2,759 1,593 D2 Women 12,801 3,560 2,178 Other/Unknown 361 77 17 D2 Total 26,127 6,396 3,788 Application for Admission"
2020-2021,D,D3,Indicate terms for which transfers may enroll:,D3 Indicate terms for which transfers may enroll: D3 Fall X D3 Winter D3 Spring D3 Summer
2020-2021,D,D4,Yes                No,"D4 Yes No Must a transfer applicant have a minimum number of credits D4 X completed or else must apply as an entering freshman? If yes, what is the minimum number of credits and the unit of D4 measure?"
2020-2021,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: Recommended Recommended Required of D5 Required of All Not Required of All of Some Some D5 High school transcript X D5 College transcript(s) X D5 Essay or personal statement X D5 Interview X D5 Standardized test scores X Sta
2020-2021,D,D6,,"D6 transfer applicants, specify (on a 4.0 scale): If a minimum college grade point average is required of transfer"
2020-2021,D,D7,2.40,"D7 2.40 applicants, specify (on a 4.0 scale):"
2020-2021,D,D8,,"D8 List any other application requirements specific to transfer applicants: List application priority, closing, notification, and candidate reply dates for transfer students. If applications are"
2020-2021,D,D9,Priority Date      Closing Date                         Reply Date,"D9 reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Notification Rolling D9 Priority Date Closing Date Reply Date Date Admission D9 Fall None November 30 April 30 June 1 D9 Winter D9 Spring D9 Summer D - Transfer Admission Page 15 Common Data Set 2020-"
2020-2021,D,D10,Yes               No,"D10 Yes No Does an open admission policy, if reported, apply to transfer D10 X students?"
2020-2021,D,D11,"Describe additional requirements for transfer admission, if applicable:","D11 Describe additional requirements for transfer admission, if applicable: Transfer minimum college GPA is 2.4 for California residents, 2.8 for nonresidents. 60 transferable semester units. 2 English composition courses, 1 Math, and 4 courses chosen from two of the following areas: arts & humaniti"
2020-2021,D,D12,D-,D12 D- transferred for credit:
2020-2021,D,D13,Number          Unit Type,D13 Number Unit Type Maximum number of credits or courses that may be transferred 105 Quarter D13 from a two-year institution: 70 Semester
2020-2021,D,D14,Number          Unit Type,D14 Number Unit Type Maximum number of credits or courses that may be transferred D14 129 Quarter from a four-year institution: Minimum number of credits that transfers must complete at
2020-2021,D,D15,,D15 your institution to earn an associate degree: Minimum number of credits that transfers must complete at 68
2020-2021,D,D16,,D16 your institution to earn a bachelor’s degree: quarter units
2020-2021,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies: Requirements vary by program. Progress toward completion of major requirements and completion of UCLA general education requirements considered. Military Service Transfer Credit Policies
2020-2021,D,D18,Does your institution accept the following military/veteran transfer credits:,D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) X College Level Examination Program (CLEP) X DANTES Subject Standardized Tests (DSST) X
2020-2021,D,D19,Number         Unit Type,D19 Number Unit Type Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE):
2020-2021,D,D20,Number         Unit Type,D20 Number Unit Type Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Yes No
2020-2021,D,D21,"If yes, please provide the URL where they can be located:","D21 Are the military/veteran credit transfer policies on your website? D21 If yes, please provide the URL where they can be located: Visit http://www.admission.ucla.edu/veterans.htm for more information"
2020-2021,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,D22 Describe other military/veteran transfer credit policies unique to your institution: UCLA may award credit for military training but it does not adhere to the recommendations from ACE. D - Transfer Admission Page 16
2020-2021,E,E1,Accelerated program                                                                                 X,E1 definitions. E1 Accelerated program X E1 Cooperative education program E1 Cross-registration E1 Distance learning X E1 Double major X E1 Dual enrollment E1 English as a Second Language (ESL) E1 Exchange student program (domestic) E1 External degree program E1 Honors Program X E1 Independent study
2020-2021,E,E2,This question has been removed from the Common Data Set.,E2 This question has been removed from the Common Data Set. Areas in which all or most students are required to complete some course work prior
