year,section,field,label,raw_preview
2023-2024,C,C16,Notification to applicants of admission decision sent (fill in one only),C16 Notification to applicants of admission decision sent (fill in one only) On a rolling basis beginning X By (date): most by April 1st Other:
2023-2024,C,C17,Reply policy for admitted applicants (fill in one only),C17 Reply policy for admitted applicants (fill in one only) X Must reply by (date): May 1st No set date Must reply by May 1st or within weeks if notified thereafter Other: Deadline for housing deposit (MMDD): A nonrefundable $1500 admissions Amount of housing deposit: deposit is due by May 1st. Refu
2023-2024,C,C18,Deferred admission,"C18 Deferred admission Yes No Does your institution allow students to postpone enrollment after X admission? If yes, maximum period of postponement: 1 year"
2023-2024,C,C19,Early admission of high school students,"C19 Early admission of high school students Yes No Does your institution allow high school students to enroll as full-time, first-time, first-year students one year or more before high school X graduation?"
2023-2024,C,C20,Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20 Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2023-2024,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21 Early Decision Yes No Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students X to commit t
2023-2024,C,C22,Early action,"C22 Early action Yes No Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular X notification date but do not have to commit to attending your college? If “yes,” please complete the following: CDS-C Page 12 Early action closin"
2023-2024,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants Yes No D1 Does your institution enroll transfer students? (If no, X please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work X completed at other colleges/universities?"
2023-2024,D,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2 Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2023. If your institution collects and reports non-binary gender data, please use the ""Another Gender"" category. Transfer Admission Applicants Admitted Enrolled Men 185 48 24 Women "
2023-2024,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3 Indicate terms for which transfers may enroll: X Fall Winter X Spring Summer Yes No
2023-2024,D,D4,Must a transfer applicant have a minimum number of,"D4 Must a transfer applicant have a minimum number of credits completed or else must apply as an entering X freshman? If yes, what is the minimum number of credits and the unit of measure?"
2023-2024,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: Recommended Recommended Requirements Required of All Required of Some Not Required of All of Some High school transcript X College transcript(s) X Essay or personal X Interview X Standardized test scores X Statement of good 
2023-2024,D,D6,If a minimum high school grade point average is required,"D6 If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2023-2024,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): 2.0"
2023-2024,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants:
2023-2024,D,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If applications","D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. D9 Rolling Term Priority Date Closing Date Notification Date Reply Date Admission"
2023-2024,D,D10,"Does an open admission policy, if reported, apply to","D10 Does an open admission policy, if reported, apply to transfer students?"
2023-2024,D,D11,"Describe additional requirements for transfer admission, if applicable:","D11 Describe additional requirements for transfer admission, if applicable:"
2023-2024,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12 Report the lowest grade earned for any course that may be transferred for credit: C Number Unit Type
2023-2024,D,D13,Maximum number of credits or courses that may be,D13 Maximum number of credits or courses that may be 60 hours/credits transferred from a two-year institution: Number Unit Type
2023-2024,D,D14,Maximum number of credits or courses that may be,D14 Maximum number of credits or courses that may be 60 hours/credits transferred from a four-year institution:
2023-2024,D,D15,Minimum number of credits that transfers must complete,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree: n/a
2023-2024,D,D16,Minimum number of credits that transfers must complete,D16 Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 60
2023-2024,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies:
2023-2024,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) X College Level Examination Program (CLEP) X DANTES Subject Standardized Tests (DSST) X Number Unit Type
2023-2024,D,D19,Maximum number of credits or courses that may be,D19 Maximum number of credits or courses that may be transferred based on military education evaluated by the 0 American Council on Education (ACE): Number Unit Type
2023-2024,D,D20,Maximum number of credits or courses that may be transferred,D20 Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning 0 assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Yes No
2023-2024,D,D21,Are the military/veteran credit transfer policies published on your,"D21 Are the military/veteran credit transfer policies published on your website? If yes, please provide the URL where the policy can be located: General transfer policies can be found here: https://bulletin.wfu.edu/procedures/transfer-credi"
2023-2024,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,D22 Describe other military/veteran transfer credit policies unique to your institution: CDS-D Page 15
2023-2024,E,E1,Special study options: Identify those programs available at your institution.,E1 Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. Accelerated program Comprehensive transition and postsecondary program for students with intellectual disabilities x Cross-registration x Distance learning x Double major x Dual en
2023-2024,E,E2,Has been removed from the CDS.,E2 Has been removed from the CDS.
2023-2024,E,E3,Areas in which all or most students are required to complete some course,E3 Areas in which all or most students are required to complete some course work prior to graduation: x Arts/fine arts x Computer literacy x English (including composition) x Foreign languages x History x Physical Education x Humanities x Intensive writing x Mathematics x Philosophy x Sciences (biol
2023-2024,F,F1,"Percentages of first-time, first-year (freshman) degree-seeking students and degree-seeking undergraduates enrolled","F1 Percentages of first-time, first-year (freshman) degree-seeking students and degree-seeking undergraduates enrolled in Fall 2023 who fit the following categories: First-time, first- Undergraduates year students Percent who are from out of state (exclude international/nonresidents from the numerat"
2023-2024,F,F2,Activities offered. Identify those programs,F2 Activities offered. Identify those programs x Campus Ministries x Choral groups x Concert band x Dance x Drama/theater x International Student Organization x Jazz band x Literary magazine x Marching band x Model UN x Music ensembles x Musical theater Opera x Pep band x Radio station x Student gov
2023-2024,F,F3,ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3 ROTC (program offered in cooperation with Reserve Officers' Training Corps) Name of Marine Option At Cooperating Programs On Campus Cooperating (for Naval ROTC) Institution Institution Army ROTC is offered: x Naval ROTC is offered: Air Force ROTC is offered:
2023-2024,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution.","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. x Coed dorms Men's dorms Women's dorms Apartments for married students x Apartments for single students Special housing for disabled students Special housing for internat"
2023-2024,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: https://financialaid.wfu.edu/net-price-calculator/ Provide 2023-2024 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution's 2024-2025 academic year 
2023-2024,G,G1,"Undergraduate full-time tuition, required fees, food and housing","G1 Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2024-2025 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiply"
2023-2024,G,G2,Number of credits per term a student can take for the stated,G2 Number of credits per term a student can take for the stated 12 full-time tuition. Yes No
2023-2024,G,G3,"Do tuition and fees vary by year of study (e.g., sophomore,","G3 Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? X"
2023-2024,G,G4,Do tuition and fees vary by undergraduate instructional,"G4 Do tuition and fees vary by undergraduate instructional program? X If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1?"
2023-2024,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,"G5 Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (living at home) (not living at home) Books and supplies: $1,680 $1,680 $1,680 Housing only: Not Applicable Not Applicable $11,650 Food only: Not Applicable $4,564 $6,844 Food and housing t"
2023-2024,G,G6,Undergraduate per-credit-hour charges (tuition only):,"G6 Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: $2,770 PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: NONRESIDENTS: CDS-G Page 19"
2023-2024,H,H1,Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking,"H1 Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. • If the data being reported are final figures for the 2022-2023 a"
2023-2024,H,H2,", H2A, and H6 below:","H2, H2A, and H6 below: CDS-H Page 20 Which needs-analysis methodology does your institution use in awarding institutional aid? (Formerly H3) Federal methodology (FM) Institutional methodology (IM) X Both FM and IM Aid Awarded Need-based Non-need- Scholarships/Grants Federal $6,163,046 $581,024 State"
2023-2024,H,H2A,Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number,H2A Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. • Numbers should reflect the cohort
2023-2024,H,H4,Provide the number of students in the 2023 undergraduate class who started at,"H4 Provide the number of students in the 2023 undergraduate class who started at your institution as first-time students and received a bachelor's degree between 1254 July 1, 2022 and June 30, 2023. Exclude students who transferred into your institution."
2023-2024,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal,","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed. • The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student bo"
2023-2024,H,H6,Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate,H6 Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: No Institutional need-based scholarship or grant aid is available Yes Institutional non-need-based scholarship or grant aid is available No Institutional scholarship
2023-2024,H,H7,Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7 Check off all financial aid forms nonresident first-year financial aid applicants must submit: Institution’s own financial aid form CSS/Financial Aid PROFILE X Other (specify): International Student’s Certification of Finances Process for First-Year Students
2023-2024,H,H8,Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8 Check off all financial aid forms domestic first-year financial aid applicants must submit: X FAFSA Institution's own financial aid form X CSS/Financial Aid PROFILE X State aid form X Noncustodial PROFILE Business/Farm Supplement Other (specify):
2023-2024,H,H9,Indicate filing dates for first-year students:,H9 Indicate filing dates for first-year students: Priority date for filing required financial aid forms: JAN 01 Deadline for filing required financial aid forms: JAN 01 No deadline for filing required forms (applications processed on a rolling basis)
2023-2024,H,H10,Indicate notification dates for first-year students (answer a or b):,"H10 Indicate notification dates for first-year students (answer a or b): a) Students notified on or about (date): APRIL 01 b) Students notified on a rolling basis: X Yes No CDS-H Page 23 If yes, starting date: APRIL 01"
2023-2024,H,H11,Indicate reply dates:,H11 Indicate reply dates: Students must reply by (date): MAY 01 or within _______ weeks of notification. Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2023-2024,H,H12,Loans,H12 Loans X Direct Subsidized Stafford Loans X Direct Unsubsidized Stafford Loans X Direct PLUS Loans X Federal Perkins Loans Federal Nursing Loans X State Loans X College/university loans from institutional funds Other (specify):
2023-2024,H,H13,Need Based Scholarships and Grants,H13 Need Based Scholarships and Grants X Federal Pell X SEOG X State scholarships/grants X Private scholarships X College/university scholarship or grant aid from institutional funds X United Negro College Fund Federal Nursing Scholarship Other (specify):
2023-2024,H,H14,Check off criteria used in awarding institutional aid. Check all that apply.,H14 Check off criteria used in awarding institutional aid. Check all that apply. Non-Need Based Need-Based Academics X Alumni affiliation X Art X Athletics X Job skills ROTC X Leadership X Minority status Music/drama X Religious affiliation X State/district residency X
2023-2024,H,H15,"If your institution has recently implemented any major financial aid policy, program, or","H15 If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: Are thes"
2023-2024,J,J1,"Degrees conferred between July 1, 2022 and June 30, 2023","J1 Degrees conferred between July 1, 2022 and June 30, 2023 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double majo"
2018-2019,A,A0,Respondent Information (Not for Publication),"A0 Respondent Information (Not for Publication) A0 Name: Adam Shick A0 Title: Associate Director A0 Office: Institutional Research A0 Mailing Address: P.O. Box 7373 Wake Forest University A0 City/State/Zip/Country: Winston Salem, NC 27109 A0 Phone: 336-758-5161 A0 Fax: A0 E-mail Address: shickaw@wfu"
2018-2019,A,A0A,We invite you to indicate if there are items on the CDS for which you cannot use the requested,"A0A We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic convention, cannot provide data for the cohort requested, whose methodology is unclear, or about which you have questions or comments in general. This information will not be published but wil"
2018-2019,A,A1,Address Information,"A1 Address Information A1 Name of College/University: Wake Forest University A1 Mailing Address: P.O. Box 7373 Reynolda Station A1 City/State/Zip/Country: Winston Salem, NC 27109 A1 Street Address (if different): 1834 Wake Forest Road A1 City/State/Zip/Country: Winston Salem, NC 27106 A1 Main Phone "
2018-2019,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): A2 Public A2 Private (nonprofit) X A2 Proprietary
2018-2019,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: A3 Coeducational college X A3 Men's college A3 Women's college
2018-2019,A,A4,Academic year calendar:,A4 Academic year calendar: A4 Semester X A4 Quarter A4 Trimester A4 4-1-4 A4 Continuous A4 Differs by program (describe): A4 Other (describe): CDS-A Page 1
2018-2019,A,A5,Degrees offered by your institution:,A5 Degrees offered by your institution: A5 Certificate A5 Diploma A5 Associate A5 Transfer Associate A5 Terminal Associate A5 Bachelor's X A5 Postbachelor's certificate X A5 Master's X A5 Post-master's certificate A5 Doctoral degree X research/scholarship A5 Doctoral degree – X professional practice
2018-2019,B,B1,FULL-TIME                             PART-TIME,"B1 Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2018. Note: Report students formerly designated as “first professional” in the graduate cells. B1 FULL-TIME PART-TIME"
2018-2019,B,B2,Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the,"B2 Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2018. Include international students only in the category ""Nonresident aliens."" Complete the ""Total Underg"
2018-2019,B,B3,"Number of degrees awarded from July 1, 2017 to June 30, 2018","B3 Number of degrees awarded from July 1, 2017 to June 30, 2018 B3 Certificate/diploma B3 Associate degrees B3 Bachelor's degrees 1194 B3 Postbachelor's certificates 4 B3 Master's degrees 895 B3 Post-Master's certificates B3 Doctoral degrees – research/scholarship 36 B3 Doctoral degrees – profession"
2018-2019,B,B10,,B10 CDS-B Page 4 For merl H - Six-year graduation rate for 2012 y cohort (G divided by C) 85.1% 89.6% 88.9% 88.6% B10 For merl H - Six-year graduation rate for 2011 y cohort (G divided by C) 83.6% 89.4% 88.6% 88.2%
2018-2019,B,B11,,"B11 Fall 2011 Cohort Recipients of a Students who Subsidized did not receive Recipients of Total (sum of 3 Stafford Loan either a Pell a Federal Pell columes to the who did not Grant or a Grant left) receive a Pell subsidized Grant Stafford Loan For merl A- Initital 2011 cohort of first-time, full-t"
2018-2019,B,B12,"Initial 2015 cohort, total of first-time, full-time degree/certificate-seeking students:","B12 Initial 2015 cohort, total of first-time, full-time degree/certificate-seeking students: B12 Initial 2014 cohort, total of first-time, full-time degree/certificate-seeking students:"
2018-2019,B,B13,"Of the initial 2015 cohort, how many did not persist and did not graduate for the","B13 Of the initial 2015 cohort, how many did not persist and did not graduate for the following reasons: death, permanent disability, service in the armed forces, foreign aid service of the federal government, or official church missions; total allowable exclusions: CDS-B Page 5 B13 Of the initial 2"
2018-2019,B,B14,"Final 2015 cohort, after adjusting for allowable exclusions (Subtract question B13 from","B14 Final 2015 cohort, after adjusting for allowable exclusions (Subtract question B13 from question B12): 0 B14 Final 2014 cohort, after adjusting for allowable exclusions (Subtract question B13 from question B12): 0"
2018-2019,B,B15,Completers of programs of less than two years duration (total):,B15 Completers of programs of less than two years duration (total): B15 Completers of programs of less than two years duration (total):
2018-2019,B,B16,Completers of programs of less than two years within 150 percent of normal time:,B16 Completers of programs of less than two years within 150 percent of normal time: B16 Completers of programs of less than two years within 150 percent of normal time:
2018-2019,B,B17,Completers of programs of at least two but less than four years (total):,B17 Completers of programs of at least two but less than four years (total): B17 Completers of programs of at least two but less than four years (total):
2018-2019,B,B18,Completers of programs of at least two but less than four-years within 150 percent of,B18 Completers of programs of at least two but less than four-years within 150 percent of normal time: B18 Completers of programs of at least two but less than four-years within 150 percent of normal time:
2018-2019,B,B19,Total transfers-out (within three years) to other institutions:,B19 Total transfers-out (within three years) to other institutions: B19 Total transfers-out (within three years) to other institutions:
2018-2019,B,B20,Total transfers to two-year institutions:,B20 Total transfers to two-year institutions: B20 Total transfers to two-year institutions:
2018-2019,B,B21,Total transfers to four-year institutions:,"B21 Total transfers to four-year institutions: 2014 Cohort B21 Total transfers to four-year institutions: Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2017 (or the preceding summer term). The i"
2018-2019,B,B22,For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate,"B22 For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your institution as freshmen in Fall 2017 (or the preceding summer term), what percentage was enrolled at your institution as of the date your 95.47% institution calculates its official e"
2018-2019,C,C1,"First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-","C1 First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first- year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2018. Include early decision, early action, and students who began studies during summer in this cohort. Applic"
2018-2019,C,C2,Freshman wait-listed students (students who met admission requirements but whose final,"C2 Freshman wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Yes No C2 Do you have a policy of placing students on a waiting list? X C2 If yes, please answer the questions below for Fall 2018 admissions: C2 Number of qualif"
2018-2019,C,C3,High school completion requirement,C3 High school completion requirement C3 High school diploma is required and GED is X accepted C3 High school diploma is required and GED is not accepted C3 High school diploma or equivalent is not required
2018-2019,C,C4,Does your institution require or recommend a general college-preparatory program for degree-,C4 Does your institution require or recommend a general college-preparatory program for degree- seeking students? C4 Require X C4 Recommend C4 Neither require nor recommend
2018-2019,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2018-2019,C,C6,"Do you have an open admission policy, under which virtually all secondary school graduates or students","C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: C6 Open admission policy as described above for al"
2018-2019,C,C7,"Relative importance of each of the following academic and nonacademic factors in first-time, first-","C7 Relative importance of each of the following academic and nonacademic factors in first-time, first- year, degree-seeking (freshman) admission decisions. C7 Very Important Important Considered Not Considered C7 Academic C7 Rigor of secondary school X record C7 Class rank X C7 Academic GPA X C7 Sta"
2018-2019,C,C8,Entrance exams,C8 Entrance exams Yes No
2018-2019,C,C8A,"Does your institution make use of SAT, ACT, or SAT Subject Test","C8A Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree-seeking X applicants? C8A If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 2020. C8A ADMIS"
2018-2019,C,C8B,"If your institution will make use of the ACT in admission decisions for first-time, first-year, degree-seeking applicants","C8B If your institution will make use of the ACT in admission decisions for first-time, first-year, degree-seeking applicants for Fall 2020, please indicate which ONE of the following applies: (regardless of whether the writing score will be used in the admissions process): C8B ACT with writing requ"
2018-2019,C,C8C,Please indicate how your institution will use the SAT or ACT writing component; check all that apply:,C8C Please indicate how your institution will use the SAT or ACT writing component; check all that apply: C8C SAT essay ACT essay C8C For admission C8C For placement C8C For advising C8C In place of an application essay C8C As a validity check on the application essay C8C No college policy as of now
2018-2019,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?","C8D In addition, does your institution use applicants' test scores for academic advising? C8D Yes No X"
2018-2019,C,C8E,Latest date by which SAT or ACT scores must be received for fall-,C8E Latest date by which SAT or ACT scores must be received for fall- C8E Latest date by which SAT Subject Test scores must be received for fall-term admission
2018-2019,C,C8F,"If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students,","C8F If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, C8F"
2018-2019,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): C8G SAT C8G ACT C8G SAT Subject Tests C8G AP X C8G CLEP X C8G Institutional Exam X C8G State Exam (specify): Freshman Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-"
2018-2019,C,C9,"Percent and number of first-time, first-year (freshman) students enrolled in Fall 2018 who submitted","C9 Percent and number of first-time, first-year (freshman) students enrolled in Fall 2018 who submitted national standardized (SAT/ACT) test scores. Include information for ALL enrolled, degree-seeking, first-time, first-year (freshman) students who submitted test scores. Do not include partial test"
2018-2019,C,C10,"Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank","C10 Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information). C10 Percent in top tenth of high school graduating class 76% "
2018-2019,C,C11,"Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school","C11 Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school grade-point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. C11 Percent who had GPA of 3."
2018-2019,C,C12,"Average high school GPA of all degree-seeking, first-time, first-year","C12 Average high school GPA of all degree-seeking, first-time, first-year (freshman) students who submitted GPA: C12 Percent of total first-time, first-year (freshman) students who submitted high school GPA: Admission Policies"
2018-2019,C,C13,Application Fee,"C13 Application Fee C13 Yes No CDS-C Page 10 C13 Does your institution have an X application fee? C13 Amount of application fee: $65.00 C13 Yes No C13 Can it be waived for applicants X with financial need? C13 If you have an application fee and an on-line application option, C13 Same fee: X C13 Free"
2018-2019,C,C14,Application closing date,C14 Application closing date C14 Yes No C14 Does your institution have an X application closing date? C14 Application closing date (fall): Jan 1st C14 Priority date:
2018-2019,C,C15,Yes        No,"C15 Yes No C15 Are first-time, first-year students accepted for terms other than X"
2018-2019,C,C16,Notification to applicants of admission decision sent (fill in one only),C16 Notification to applicants of admission decision sent (fill in one only) C16 On a rolling basis beginning (date): C16 By (date): Most by April 1 C16 Other:
2018-2019,C,C17,Reply policy for admitted applicants (fill in one only),C17 Reply policy for admitted applicants (fill in one only) C17 Must reply by (date): May 1 C17 No set date: C17 Must reply by May 1 or within _____ weeks if notified thereafter C17 Other: C17 Deadline for housing deposit (MM/DD): C17 Amount of housing deposit: C17 Refundable if student does not enr
2018-2019,C,C18,Deferred admission,"C18 Deferred admission C18 Yes No C18 Does your institution allow students to postpone enrollment after admission? X C18 If yes, maximum period of postponement:"
2018-2019,C,C19,Early admission of high school students,"C19 Early admission of high school students C19 Yes No C19 Does your institution allow high school students to enroll as full-time, first-time, first-year (freshman) students one year or more before high X school graduation? CDS-C Page 11"
2018-2019,C,C20,Common Application                  Question removed from CDS.            (Initiated during 2006-2007 cycle),C20 Common Application Question removed from CDS. (Initiated during 2006-2007 cycle) Early Decision and Early Action Plans
2018-2019,C,C21,Early Decision,C21 Early Decision C21 Yes No C21 Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks X students to commit to attending if accepted) for first-time
2018-2019,C,C22,Early action,"C22 Early action C22 Yes No C22 Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? X C22 If “yes,” please complete the following: C22 Early action clos"
2018-2019,D,D1,Yes                 No,"D1 Yes No D1 Does your institution enroll transfer students? (If no, please X skip to Section E) D1 If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed X at other colleges/universities?"
2018-2019,D,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2 Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2018. D2 Admitted Enrolled Applicants Applicants Applicants D2 Men 190 8 5 D2 Women 190 12 8 D2 Total 380 20 13 Application for Admission"
2018-2019,D,D3,Indicate terms for which transfers may enroll:,D3 Indicate terms for which transfers may enroll: D3 Fall  D3 Winter D3 Spring  D3 Summer
2018-2019,D,D4,Yes                 No,"D4 Yes No D4 Must a transfer applicant have a minimum number of credits completed or else must apply as an entering X freshman? D4 If yes, what is the minimum number of credits and the unit of measure?"
2018-2019,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: D5 Recommended Recommended Required of All Required of Some Not Required of All of Some D5 High school transcript X D5 College transcript(s) X D5 Essay or personal X statement D5 Interview X D5 Standardized test scores X D5 
2018-2019,D,D6,If a minimum high school grade point average is required of,"D6 If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2018-2019,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of 2.00 transfer applicants, specify (on a 4.0 scale):"
2018-2019,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants:
2018-2019,D,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If applications","D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. D9 Rolling Priority Date Closing Date Notification Date Reply Date Admission D9 F"
2018-2019,D,D10,Yes                 No,"D10 Yes No CDS-D Page 13 D10 Does an open admission policy, if reported, apply to transfer students?"
2018-2019,D,D11,"Describe additional requirements for transfer admission, if applicable: *Contact Admissions Office for","D11 Describe additional requirements for transfer admission, if applicable: *Contact Admissions Office for closing date for transfer admissions applications (336)758-5201. Transfer Credit Policies"
2018-2019,D,D12,Report the lowest grade earned for any course that may be,D12 Report the lowest grade earned for any course that may be transferred for credit: C
2018-2019,D,D13,Number        Unit Type,D13 Number Unit Type D13 Maximum number of credits or courses that may be 0 transferred from a two-year institution:
2018-2019,D,D14,Number        Unit Type,D14 Number Unit Type D14 Maximum number of credits or courses that may be 60 transferred from a four-year institution:
2018-2019,D,D15,Minimum number of credits that transfers must complete at,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree: n/a
2018-2019,D,D16,Minimum number of credits that transfers must complete at,D16 Minimum number of credits that transfers must complete at 60 your institution to earn a bachelor’s degree:
2018-2019,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies: Military Service Transfer Credit Policies
2018-2019,D,D18,Does your institution accept the following military/veteran transfer credits:,D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) College Level Examination Program (CLEP) DANTES Subject Standardized Tests (DSST)
2018-2019,D,D19,Number        Unit Type,D19 Number Unit Type Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE):
2018-2019,D,D20,Number        Unit Type,D20 Number Unit Type Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Yes No
2018-2019,D,D21,"If yes, please provide the URL where they can be located:","D21 Are the military/veteran credit transfer policies on your website? D21 If yes, please provide the URL where they can be located:"
