year,section,field,label,raw_preview
2023-2024,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3 Indicate terms for which transfers may enroll: x Fall x Winter Spring Summer Yes No
2023-2024,D,D4,Must a transfer applicant have a minimum number of credits,"D4 Must a transfer applicant have a minimum number of credits x completed or else must apply as an entering freshman? If yes, what is the minimum number of credits and the unit of 60 semester measure? (90 quarter)"
2023-2024,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: Recommended Recommended Required of Requirements Required of All Not Required of All of Some Some High school transcript x College transcript(s) x Essay or personal statement x Interview x Standardized test scores x Statemen
2023-2024,D,D6,If a minimum high school grade point average is required of transfer,"D6 If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2023-2024,D,D7,If a minimum college grade point average is required of transfer,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): 2.4 Common Data Set 2023-2024 CDS-D University of California, Riverside Page 19 D8 List any other application requirements specific to transfer applicants: Some majors are selective and require "
2023-2024,D,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If applications are","D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. D9 Notification Rolling Term Priority Date Closing Date Reply Date Date Admission"
2023-2024,D,D10,"Does an open admission policy, if reported, apply to transfer","D10 Does an open admission policy, if reported, apply to transfer x students?"
2023-2024,D,D11,"Describe additional requirements for transfer admission, if applicable:","D11 Describe additional requirements for transfer admission, if applicable: 60 transferable semester units, 2 English composition, one math, and four courses chosen from two of the following areas: arts & humanities, social & behavioral sciences, physical & biological sciences. Some programs have sp"
2023-2024,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12 Report the lowest grade earned for any course that may be transferred for credit: D- Number Unit Type
2023-2024,D,D13,Maximum number of credits or courses that may be transferred from,D13 Maximum number of credits or courses that may be transferred from 70 semester a two-year institution: Number Unit Type
2023-2024,D,D14,Maximum number of credits or courses that may be transferred from,D14 Maximum number of credits or courses that may be transferred from a four-year institution:
2023-2024,D,D15,Minimum number of credits that transfers must complete at your,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree: N/A
2023-2024,D,D16,Minimum number of credits that transfers must complete at your,D16 Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 36
2023-2024,D,D17,Describe other transfer credit policies:,D17 Describe other transfer credit policies: Maximum lower-division units allowed for transfer from any institution outside of the UC is 70 semester / 105 quarter. Any transferable upper division units can be transferred. Admission of transfer students with over 120 quarter units is subject to revie
2023-2024,D,D18,Does your institution accept the following military/veteran transfer credits:,D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) x College Level Examination Program (CLEP) x DANTES Subject Standardized Tests (DSST) x Number Unit Type
2023-2024,D,D19,Maximum number of credits or courses that may be transferred,D19 Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on None Education (ACE): Number Unit Type
2023-2024,D,D20,Maximum number of credits or courses that may be transferred,D20 Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or N/A DANTES Subject Standardized Tests (DSST)): Yes No
2023-2024,D,D21,Are the military/veteran credit transfer policies published on your,"D21 Are the military/veteran credit transfer policies published on your x website? If yes, please provide the URL where the policy can be located: https://admissions.ucr.edu/transfer (General transfer policies apply to all students, including military/veteran)."
2023-2024,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,"D22 Describe other military/veteran transfer credit policies unique to your institution: There are multiple courses unique to military/veterans that can receive transfer credit and may be included in JST and SMART transcripts. Common Data Set 2023-2024 CDS-D University of California, Riverside Page "
2023-2024,E,E1,Special study options: Identify those programs available at your institution.,E1 Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. x Accelerated program Comprehensive transition and postsecondary program for students with intellectual disabilities x Cross-registration x Distance learning x Double major Dual en
2023-2024,E,E2,Has been removed from the CDS.,E2 Has been removed from the CDS.
2023-2024,E,E3,Areas in which all or most students are required to complete some course work prior to graduation:,E3 Areas in which all or most students are required to complete some course work prior to graduation: Arts/fine arts Computer literacy x English (including composition) x Foreign languages x History Physical Education x Humanities Intensive writing x Mathematics Philosophy x Sciences (biological or 
2023-2024,F,F1,"Percentages of first-time, first-year (freshman) degree-seeking students and degree-seeking undergraduates","F1 Percentages of first-time, first-year (freshman) degree-seeking students and degree-seeking undergraduates enrolled in Fall 2023 who fit the following categories: First-time, first- Undergraduates year students Percent who are from out of state (exclude international/nonresidents from the numerat"
2023-2024,F,F2,Activities offered. Identify those programs available at your institution.,F2 Activities offered. Identify those programs available at your institution. x Campus Ministries x Choral groups x Concert band x Dance x Drama/theater x International Student Organization x Jazz band x Literary magazine Marching band x Model UN x Music ensembles x Musical theater Opera x Pep band 
2023-2024,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. x Coed dorms Men’s dorms Women’s dorms x Apartments for married students x Apartments for single students x Special housing for disabled students x Special housing for in"
2023-2024,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: https://netpricecalculator.ucr.edu/ Provide 2023-2024 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution’s 2024-2025 academic year costs of attend
2023-2024,G,G1,"Undergraduate full-time tuition, required fees, food and housing","G1 Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2024- 2025 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multipl"
2023-2024,G,G2,Number of credits per term a student can take for the stated full-,G2 Number of credits per term a student can take for the stated full- 10 20 time tuition. Yes No
2023-2024,G,G3,"Do tuition and fees vary by year of study (e.g., sophomore,","G3 Do tuition and fees vary by year of study (e.g., sophomore, By cohort year junior, senior)?"
2023-2024,G,G4,Do tuition and fees vary by undergraduate instructional,"G4 Do tuition and fees vary by undergraduate instructional x program? If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1?"
2023-2024,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,"G5 Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (living at home) (not living at home) Books and supplies: $1,576 $1,576 $1,576 Housing only: Food only: Food and housing total* $20,691 $8,020 $15,429 Transportation: $959 $2,450 $2,373 Oth"
2023-2024,G,G6,Undergraduate per-credit-hour charges (tuition only):,"G6 Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: NONRESIDENTS: Common Data Set 2023-2024 CDS-G University of California, Riverside Page 26"
2023-2024,H,H1,Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the,"H1 Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. • If the data being reported are final figures for the 2022-2023 a"
2023-2024,H,H4,Provide the number of students in the 2023 undergraduate class who started at your,"H4 Provide the number of students in the 2023 undergraduate class who started at your institution as first-time students and received a bachelor’s degree between July 1, 2022 and 3,619 June 30, 2023. Exclude students who transferred into your institution."
2023-2024,H,H5,"Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan","H5 Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed. • The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student bor"
2023-2024,H,H6,Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking,H6 Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-seeking nonresidents: Institutional need-based scholarship or grant aid is available x Institutional non-need-based scholarship or grant aid is available Institutional scholarship or gran
2023-2024,H,H7,Check off all financial aid forms nonresident first-year financial aid applicants must submit:,"H7 Check off all financial aid forms nonresident first-year financial aid applicants must submit: Institution’s own financial aid form CSS/Financial Aid PROFILE Other (specify): Common Data Set 2023-2024 CDS-H University of California, Riverside Page 31 Process for First-Year Students"
2023-2024,H,H8,Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8 Check off all financial aid forms domestic first-year financial aid applicants must submit: x FAFSA Institution’s own financial aid form CSS/Financial Aid PROFILE x State aid form Noncustodial PROFILE Business/Farm Supplement Other (specify):
2023-2024,H,H9,Indicate filing dates for first-year students:,H9 Indicate filing dates for first-year students: Priority date for filing required financial aid forms: 3/2 Deadline for filing required financial aid forms: 6/1 No deadline for filing required forms (applications processed on a rolling basis)
2023-2024,H,H10,Indicate notification dates for first-year students (answer a or b):,"H10 Indicate notification dates for first-year students (answer a or b): a) Students notified on or about (date): b) Students notified on a rolling basis: x Yes No If yes, starting date: 3/1"
2023-2024,H,H11,Indicate reply dates:,H11 Indicate reply dates: Students must reply by (date): 5/1 or within _______ weeks of notification. 3 Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2023-2024,H,H12,Loans,H12 Loans x Direct Subsidized Stafford Loans x Direct Unsubsidized Stafford Loans x Direct PLUS Loans Federal Perkins Loans Federal Nursing Loans State Loans x College/university loans from institutional funds Other (specify):
2023-2024,H,H13,Need Based Scholarships and Grants,"H13 Need Based Scholarships and Grants Common Data Set 2023-2024 CDS-H University of California, Riverside Page 32 x Federal Pell x SEOG x State scholarships/grants x Private scholarships x College/university scholarship or grant aid from institutional funds United Negro College Fund Federal Nursing"
2023-2024,H,H14,Check off criteria used in awarding institutional aid. Check all that apply.,H14 Check off criteria used in awarding institutional aid. Check all that apply. Non-Need Based Need-Based Academics x x Alumni affiliation x Art x Athletics x Job skills ROTC x Leadership x Minority status Music/drama x Religious affiliation State/district residency x
2023-2024,H,H15,"If your institution has recently implemented any major financial aid policy, program, or initiative to","H15 If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: Are thes"
2023-2024,J,J1,"Degrees conferred between July 1, 2022 and June 30, 2023","J1 Degrees conferred between July 1, 2022 and June 30, 2023 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double majo"
2019-2020,A,A1,Address Information,"A1 Address Information A1 Name of College/University: University of California, Riverside A1 Mailing Address: 900 University Avenue A1 City/State/Zip/Country: Riverside, CA 92521 A1 Street Address (if different): A1 City/State/Zip/Country: A1 Main Phone Number: 951-827-1012 A1 WWW Home Page Address:"
2019-2020,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): A2 Public x A2 Private (nonprofit) A2 Proprietary
2019-2020,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: A3 Coeducational college x A3 Men's college A3 Women's college
2019-2020,A,A4,Academic year calendar:,A4 Academic year calendar: A4 Semester A4 Quarter x A4 Trimester A4 4-1-4 A4 Continuous A4 Differs by program (describe): A4 Other (describe):
2019-2020,A,A5,Degrees offered by your institution:,A5 Degrees offered by your institution: A5 Certificate A5 Diploma A5 Associate A5 Transfer Associate A5 Terminal Associate A5 Bachelor's x A5 Postbachelor's certificate A5 Master's x A5 Post-master's certificate A5 Doctoral degree x research/scholarship A5 Doctoral degree – x professional practice A
2019-2020,B,B1,Institutional Enrollment - Men and Women Provide numbers of students for each of the following,"B1 Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2019. Note: Report students formerly designated as “first professional” in the graduate cells. Please see: https://nc"
2019-2020,B,B2,Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the,"B2 Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2019. Include international students only in the category ""Nonresident aliens."" Complete the ""Total Underg"
2019-2020,B,B3,"Number of degrees awarded from July 1, 2018 to June 30, 2019","B3 Number of degrees awarded from July 1, 2018 to June 30, 2019 B3 Certificate/diploma B3 Associate degrees B3 Bachelor's degrees 4642 B3 Postbachelor's certificates B3 Master's degrees 707 B3 Post-Master's certificates B3 Doctoral degrees – research/scholarship 293 B3 Doctoral degrees – professiona"
2019-2020,B,B4,"A- Initital 2013 cohort of first-time, full-","B4 A- Initital 2013 cohort of first-time, full- time bachelor's (or equivalent) degree 2,317 580 1,288 4,185 seeking undergraduate-students Formerly B- Of the initial 2013 cohort, how many did not persist and did not graduate for the following B4 A- Initital 2012 cohort of first-time, full- time bac"
2019-2020,B,B5,"reasons: deceased, permanently disabled,","B5 reasons: deceased, permanently disabled, armed forces, foreign aid service of the federal 1 1 government, or official church missions; total allowable exclusions Formerly B5 reasons: deceased, permanently disabled, armed forces, foreign aid service of the federal 2 1 1 4 government, or official c"
2019-2020,B,B6,"C- Final 2013 cohort, after adjusting for","B6 C- Final 2013 cohort, after adjusting for allowable exclusions 2,317 580 1,287 4,184 Formerly B6 C- Final 2012 cohort, after adjusting for allowable exclusions 2,228 579 1,190 3,997 Formerly"
2019-2020,B,B7,"D - Of the initial 2013 cohort, how many","B7 D - Of the initial 2013 cohort, how many completed the program in four years or 1,264 340 739 2,343 less (by Aug. 31, 2017) Formerly B7 D - Of the initial 2012 cohort, how many completed the program in four years or 1,196 342 653 2,191 less (by Aug. 31, 2016) Formerly E - Of the initial 2012 coho"
2019-2020,B,B8,"E - Of the initial 2013 cohort, how many","B8 E - Of the initial 2013 cohort, how many completed the program in more than four 408 96 209 713 years but in five years or less (after Aug. 31, 2017 and by Aug. 31, 2018) Formerly B8 completed the program in more than four years but in five years or less (after Aug. 416 85 168 669 31, 2016 and by"
2019-2020,B,B9,"F - Of the initial 2013 cohort, how many","B9 F - Of the initial 2013 cohort, how many completed the program in more than five 70 23 30 123 years but in six years or less (after Aug. 31, 2018 and by Aug. 31, 2019) Formerly B9 F - Of the initial 2012 cohort, how many completed the program in more than five 65 19 35 119 years but in six years "
2019-2020,B,B10,G - Total graduating within six years (sum,"B10 G - Total graduating within six years (sum of lines D, E, and F) 1,742 459 978 3,179 Formerly B10 G - Total graduating within six years (sum of lines D, E, and F) 1,677 446 856 2,979 Formerly"
2019-2020,B,B11,H - Six-year graduation rate for 2013,B11 H - Six-year graduation rate for 2013 cohort (G divided by C) 75% 79% 76% 76% CDS-B Page 3 Fall 2012 Cohort Recipients of a Students who Subsidized did not receive Recipients of Total (sum of 3 Stafford Loan either a Pell a Federal columes to the who did not Grant or a Pell Grant left) receive a
2019-2020,B,B12,"Initial 2016 cohort, total of first-time, full-time degree/certificate-seeking students:","B12 Initial 2016 cohort, total of first-time, full-time degree/certificate-seeking students: B12 Initial 2015 cohort, total of first-time, full-time degree/certificate-seeking students:"
2019-2020,B,B13,"Of the initial 2016 cohort, how many did not persist and did not graduate for the","B13 Of the initial 2016 cohort, how many did not persist and did not graduate for the following reasons: death, permanent disability, service in the armed forces, foreign aid service of the federal government, or official church missions; total allowable exclusions: B13 Of the initial 2015 cohort, h"
2019-2020,B,B14,"Final 2016 cohort, after adjusting for allowable exclusions (Subtract question B13","B14 Final 2016 cohort, after adjusting for allowable exclusions (Subtract question B13 from question B12): 0 B14 Final 2015 cohort, after adjusting for allowable exclusions (Subtract question B13 from question B12): 0"
2019-2020,B,B15,Completers of programs of less than two years duration (total):,B15 Completers of programs of less than two years duration (total): B15 Completers of programs of less than two years duration (total):
2019-2020,B,B16,Completers of programs of less than two years within 150 percent of normal time:,B16 Completers of programs of less than two years within 150 percent of normal time: B16 Completers of programs of less than two years within 150 percent of normal time:
2019-2020,B,B17,Completers of programs of at least two but less than four years (total):,B17 Completers of programs of at least two but less than four years (total): CDS-B Page 4 B17 Completers of programs of at least two but less than four years (total):
2019-2020,B,B18,Completers of programs of at least two but less than four-years within 150 percent of,B18 Completers of programs of at least two but less than four-years within 150 percent of normal time: B18 Completers of programs of at least two but less than four-years within 150 percent of normal time:
2019-2020,B,B19,Total transfers-out (within three years) to other institutions:,B19 Total transfers-out (within three years) to other institutions: B19 Total transfers-out (within three years) to other institutions:
2019-2020,B,B20,Total transfers to two-year institutions:,B20 Total transfers to two-year institutions: B20 Total transfers to two-year institutions:
2019-2020,B,B21,Total transfers to four-year institutions:,"B21 Total transfers to four-year institutions: 2015 Cohort B21 Total transfers to four-year institutions: Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2018 (or the preceding summer term). The i"
2019-2020,B,B22,For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate,"B22 For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your institution as freshmen in Fall 2018 (or the preceding summer term), what percentage was enrolled at your institution as of the date your institution calculates its official enrollme"
2019-2020,C,C1,"First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-","C1 First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first- year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2019. Include early decision, early action, and students who began studies during summer in this cohort. Applic"
2019-2020,C,C2,Freshman wait-listed students (students who met admission requirements but whose final,"C2 Freshman wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Yes No C2 Do you have a policy of placing students on a waiting list? x C2 If yes, please answer the questions below for Fall 2019 admissions: C2 Number of qualif"
2019-2020,C,C3,High school completion requirement,C3 High school completion requirement C3 High school diploma is required and GED is x accepted C3 High school diploma is required and GED is not accepted C3 High school diploma or equivalent is not required
2019-2020,C,C4,Does your institution require or recommend a general college-preparatory program for degree-,C4 Does your institution require or recommend a general college-preparatory program for degree- seeking students? C4 Require x C4 Recommend C4 Neither require nor recommend
2019-2020,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2019-2020,C,C6,"Do you have an open admission policy, under which virtually all secondary school graduates or students","C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: C6 Open admission policy as described above for al"
2019-2020,C,C7,"Relative importance of each of the following academic and nonacademic factors in first-time, first-","C7 Relative importance of each of the following academic and nonacademic factors in first-time, first- year, degree-seeking (freshman) admission decisions. C7 Very Important Important Considered Not Considered C7 Academic C7 Rigor of secondary school x record C7 Class rank x C7 Academic GPA x C7 Sta"
2019-2020,C,C8,Entrance exams,C8 Entrance exams Yes No
2019-2020,C,C8A,"Does your institution make use of SAT, ACT, or SAT Subject Test","C8A Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree- x seeking applicants? C8A If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 2021. C8A ADMI"
2019-2020,C,C8B,"If your institution will make use of the ACT in admission decisions for first-time, first-year, degree-seeking","C8B If your institution will make use of the ACT in admission decisions for first-time, first-year, degree-seeking applicants for Fall 2021, please indicate which ONE of the following applies: (regardless of whether the writing score will be used in the admissions process): C8B ACT with writing requ"
2019-2020,C,C8C,Please indicate how your institution will use the SAT or ACT writing component; check all that apply:,C8C Please indicate how your institution will use the SAT or ACT writing component; check all that apply: C8C SAT essay ACT essay C8C For admission C8C For placement C8C For advising C8C In place of an application essay C8C As a validity check on the application essay C8C No college policy as of now
2019-2020,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?","C8D In addition, does your institution use applicants' test scores for academic advising? C8D Yes No x"
2019-2020,C,C8E,Latest date by which SAT or ACT scores must be received for fall-                      December,C8E Latest date by which SAT or ACT scores must be received for fall- December C8E Latest date by which SAT Subject Test scores must be received for December fall-term admission
2019-2020,C,C8F,"If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some","C8F If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students): C8F Students must take tests by December of their senior year. Official test scores must be received by our office no later than 7/15. For"
2019-2020,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): C8G SAT x C8G ACT x C8G SAT Subject Tests x C8G AP x C8G CLEP C8G Institutional Exam x C8G State Exam (specify): Freshman Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, fi"
2019-2020,C,C9,"Percent and number of first-time, first-year (freshman) students enrolled in Fall 2019 who","C9 Percent and number of first-time, first-year (freshman) students enrolled in Fall 2019 who submitted national standardized (SAT/ACT) test scores. Include information for ALL enrolled, degree-seeking, first-time, first-year (freshman) students who submitted test scores. Do not include partial test"
2019-2020,C,C10,"Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank","C10 Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information). C10 Percent in top tenth of high school graduating class 94% "
2019-2020,C,C11,"Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school","C11 Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school grade-point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. C11 Percent who had GPA of 4."
2019-2020,C,C12,"Average high school GPA of all degree-seeking, first-time, first-year","C12 Average high school GPA of all degree-seeking, first-time, first-year (freshman) students who submitted GPA: 3.83 C12 Percent of total first-time, first-year (freshman) students who submitted high school GPA: 99.94% CDS-C Page 9 Admission Policies"
2019-2020,C,C13,Application Fee,"C13 Application Fee C13 Yes No C13 Does your institution have an x application fee? C13 Amount of application fee: $70.00 C13 Yes No C13 Can it be waived for applicants x with financial need? C13 If you have an application fee and an on-line application option, C13 Same fee: x C13 Free: C13 Reduced:"
2019-2020,C,C14,Application closing date,C14 Application closing date C14 Yes No C14 Does your institution have an x application closing date? C14 Application closing date (fall): 11/30 C14 Priority date:
2019-2020,C,C15,Yes    No,"C15 Yes No C15 Are first-time, first-year students accepted for terms other than x the fall?"
2019-2020,C,C16,Notification to applicants of admission decision sent (fill in one only),C16 Notification to applicants of admission decision sent (fill in one only) C16 On a rolling basis beginning (date): C16 By (date): March 31 x C16 Other:
2019-2020,C,C17,Reply policy for admitted applicants (fill in one only),C17 Reply policy for admitted applicants (fill in one only) C17 Must reply by (date): C17 No set date: C17 Must reply by May 1 or within __3__ weeks if notified x thereafter C17 Other: C17 Deadline for housing deposit (MM/DD): 5/10 C17 Amount of housing deposit: 270.00 C17 Refundable if student does
2019-2020,C,C18,Deferred admission,"C18 Deferred admission C18 Yes No C18 Does your institution allow students to postpone enrollment after admission? x C18 If yes, maximum period of postponement:"
2019-2020,C,C19,Early admission of high school students,"C19 Early admission of high school students C19 Yes No C19 Does your institution allow high school students to enroll as full-time, first-time, first-year (freshman) students one year or more before x high school graduation? CDS-C Page 10"
2019-2020,C,C20,Common Application                  Question removed from CDS.             (Initiated during 2006-2007 cycle),C20 Common Application Question removed from CDS. (Initiated during 2006-2007 cycle) Early Decision and Early Action Plans
2019-2020,C,C21,Early Decision,C21 Early Decision C21 Yes No C21 Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that x asks students to commit to attending if accepted) for first-time
2019-2020,C,C22,Early action,"C22 Early action C22 Yes No C22 Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your x college? C22 If “yes,” please complete the following: C22 Early action clos"
2019-2020,D,D1,Yes                 No,"D1 Yes No D1 Does your institution enroll transfer students? (If no, x please skip to Section E) D1 If yes, may transfer students earn advanced standing credit by transferring credits earned from course work x completed at other colleges/universities?"
2019-2020,D,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2 Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2019. D2 Admitted Enrolled Applicants Applicants Applicants D2 Men 6,798 4,476 1,027 D2 Women 5,749 4,159 920 D2 Total 12,547 8,635 1,947 Application for Admission"
2019-2020,D,D3,Indicate terms for which transfers may enroll:,D3 Indicate terms for which transfers may enroll: D3 Fall x D3 Winter x D3 Spring D3 Summer
2019-2020,D,D4,Yes                 No,"D4 Yes No D4 Must a transfer applicant have a minimum number of credits completed or else must apply as an entering X freshman? D4 If yes, what is the minimum number of credits and the unit 60 semester of measure? (90 quarter)"
2019-2020,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: D5 Required of All Recommended Recommended Required of Some Not Required of All of Some D5 High school transcript x D5 College transcript(s) x D5 Essay or personal x statement D5 Interview x D5 Standardized test scores x D5 
2019-2020,D,D6,If a minimum high school grade point average is required,"D6 If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2019-2020,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): 2.40"
2019-2020,D,D8,List any other application requirements specific to transfer applicants: Some majors are selective and,D8 List any other application requirements specific to transfer applicants: Some majors are selective and require a higher GPA and specific completion
2019-2020,D,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If","D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. D9 Priority Date Closing Date Notification Date Reply Date Rolling Admission D9 F"
2019-2020,D,D10,Yes                 No,"D10 Yes No D10 Does an open admission policy, if reported, apply to x transfer students? CDS-D Page 12"
2019-2020,D,D11,"Describe additional requirements for transfer admission, if applicable: 60 transferable semester units, 2","D11 Describe additional requirements for transfer admission, if applicable: 60 transferable semester units, 2 English composition, one math, and four sources chosen from two of the following areas: arts & humanities, social & behavioral sciences, physical & biological sciences Transfer Credit Polici"
2019-2020,D,D12,Report the lowest grade earned for any course that may,D12 Report the lowest grade earned for any course that may be transferred for credit: D-
2019-2020,D,D13,Number         Unit Type,D13 Number Unit Type D13 Maximum number of credits or courses that may be 70 semester transferred from a two-year institution:
2019-2020,D,D14,Number         Unit Type,D14 Number Unit Type D14 Maximum number of credits or courses that may be transferred from a four-year institution:
2019-2020,D,D15,Minimum number of credits that transfers must complete,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree: N/A
2019-2020,D,D16,Minimum number of credits that transfers must complete,D16 Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 36.00
2019-2020,D,D17,Describe other transfer credit policies: Maximum lower-division units allowed for transfer from any,"D17 Describe other transfer credit policies: Maximum lower-division units allowed for transfer from any institution outside of the UC is 70 semester/105 quarter. Any transferable upper division units can be transferred. If the student is over 120 quarter units, we send to the College Offices to revi"
2019-2020,D,D18,Does your institution accept the following military/veteran transfer credits:,D18 Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) x College Level Examination Program (CLEP) x DANTES Subject Standardized Tests (DSST) x
2019-2020,D,D19,Number         Unit Type,D19 Number Unit Type Maximum number of credits or courses that may be transferred based on military education evaluated by the None American Council on Education (ACE):
2019-2020,D,D20,Number         Unit Type,D20 Number Unit Type Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning N/A assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Yes No
2019-2020,D,D21,x,"D21 x Are the military/veteran credit transfer policies on your website? D21 If yes, please provide the URL where they can be located: https://admissions.ucr.edu/transfer (General transfer policies apply to all students including military/veteran.)"
2019-2020,D,D22,Describe other military/veteran transfer credit policies unique to your institution:,"D22 Describe other military/veteran transfer credit policies unique to your institution: There are multiple courses, unique to military/veterans, that can receive transfer credit, may be included in JST and SMART transcripts. CDS-D Page 13"
2019-2020,E,E1,Special study options: Identify those programs available at your institution. Refer to the,E1 Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. E1 Accelerated program x E1 Cooperative education program E1 Cross-registration x E1 Distance learning x E1 Double major x E1 Dual enrollment E1 English as a Second Language (ESL) 
