year,section,field,label,raw_preview
2022-2023,D,D4,. Must a transfer applicant have a minimum number of credits and the unit of measure?,D4. Must a transfer applicant have a minimum number of credits and the unit of measure? 12 credits
2022-2023,D,D5,. Indicate all items required of transfer students to apply for admission,"D5. Indicate all items required of transfer students to apply for admission Not required for application, required High School transcript to enroll College transcript Required of all Essay or Personal Statement Required of all Interview Not required Standardized test scores Not required* Transfer Co"
2022-2023,D,D6,". Minimum high school grade point average required of transfer applicants, specify (on a 4.0","D6. Minimum high school grade point average required of transfer applicants, specify (on a 4.0 scale) Not applicable."
2022-2023,D,D7,". Minimum college grade point average required of transfer applicants, specify","D7. Minimum college grade point average required of transfer applicants, specify (on a 4.0 scale) Average GPA of accepted transfers is 3.78 on a 4.0 scale. Boston University Analytical Services & Institutional Research 2021-2022 Boston University Common Data Set 16"
2022-2023,D,D8,. List any other application requirements specific to transfer applicants,D8. List any other application requirements specific to transfer applicants Please see Boston University web site as well as The Undergraduate Programs Bulletin for specifics relating to your program of interest. https://www.bu.edu/admissions/apply/transfer/ (College of Fine Arts candidates must pre
2022-2023,D,D9,". Application priority, closing, notification, and candidate reply dates for transfer students.","D9. Application priority, closing, notification, and candidate reply dates for transfer students. Closing Date Notification Date Reply Date Fall March 15 Beginning Mid-April Starting June 1 Spring November 1 Mid-Nov to Mid-Dec"
2022-2023,D,D10,". Does an open admission policy, if reported, apply to transfer students?","D10. Does an open admission policy, if reported, apply to transfer students? No."
2022-2023,D,D11,". Describe additional requirements for transfer admission, if applicable","D11. Describe additional requirements for transfer admission, if applicable Transfer College Report, college transcript, including proof of high school graduation (or GED), course syllabi, and completed Common App instructor Evaluation Form must be submitted. Recommendations and an essay are also re"
2022-2023,D,D12,. Report the lowest grade earned for any course that may be transferred for credit,D12. Report the lowest grade earned for any course that may be transferred for credit C
2022-2023,D,D13,. Maximum number of credits or courses that may be transferred from a two-year institution,D13. Maximum number of credits or courses that may be transferred from a two-year institution Varies by school and college
2022-2023,D,D14,. Maximum number of credits or courses that may be transferred from a four-year institution,D14. Maximum number of credits or courses that may be transferred from a four-year institution Varies by school and college
2022-2023,D,D15,. Minimum number of credits that transfers must complete at your institution to earn an,D15. Minimum number of credits that transfers must complete at your institution to earn an associate's degree Not applicable. Boston University Analytical Services & Institutional Research 2021-2022 Boston University Common Data Set 17
2022-2023,D,D16,. Minimum number of credits that transfers must complete at your institution to earn a,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor's degree Varies by school and college
2022-2023,D,D17,. Describe other transfer credit policies,D17. Describe other transfer credit policies Please see Boston University web site as well as The Undergraduate Programs Bulletin for specifics relating to your program of interest. (College of Fine Arts candidates must present a portfolio or participate in an audition.)
2022-2023,D,D18,. Military Service Transfer Credit Policies,D18. Military Service Transfer Credit Policies Does your institution accept the following military/veteran transfer credits: American Council on Education (ACE) No 1 College Level Examination Program (CLEP) No 1 DANTES Subject Standardized Tests (DSST) No 1 2 Excludes some MET Programs 2 Note some M
2022-2023,D,D19,. Maximum number of credits or courses that may be transferred based on military education,D19. Maximum number of credits or courses that may be transferred based on military education N/A
2022-2023,D,D20,. Maximum number of credits or courses that may be transferred based on Department of,D20. Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): N/A
2022-2023,D,D21,. Are the military/veteran credit transfer policies published on your website?,D21. Are the military/veteran credit transfer policies published on your website? Yes https://www.bu.edu/finaid/types-of-aid/veterans-services/veterans-admissions-guide/
2022-2023,D,D22,. Describe other military/veteran transfer credit policies unique to your institution:,D22. Describe other military/veteran transfer credit policies unique to your institution: Boston University Analytical Services & Institutional Research 2021-2022 Boston University Common Data Set 18
2022-2023,E,E1,. Specify study options: Identify those programs available at your institution,"E1. Specify study options: Identify those programs available at your institution Accelerated Degree Programs No Disability Programs Comprehensive transition and postsecondary program for students with intellectual disabili No Cooperative (Work-Study) Program Yes College of Engineering, only Cross-re"
2022-2023,E,E2,. No longer on the Common Data Set,E2. No longer on the Common Data Set
2022-2023,E,E3,. Areas in which all or most students are required to complete some course work prior to,"E3. Areas in which all or most students are required to complete some course work prior to graduation The BU Hub, our groundbreaking new general education program, embraces the breadth of disciplines taught at BU, the social and intellectual richness of our residential campus, and our location in a "
2022-2023,F,F1,". Percentages of first-time, first-year (freshman) students and all degree-seeking","F1. Percentages of first-time, first-year (freshman) students and all degree-seeking undergraduates enrolled in Fall 2022 who fit the following categories First-Time, First-Year (Freshman) Students Undergraduates From out-of-state 78% 73% Men who join fraternities - - Women who join sororities 11% 1"
2022-2023,F,F2,. Activities offered,F2. Activities offered There are currently more than 450 student organizations available for students - here is a small sample: Alianza Latina Minority Engineers Society Campus Ministries Model UN Choral Group Music Ensembles Concert and Jazz Bands Musical Theatre Dance Opera Drama/Theatre Radio Sta
2022-2023,F,F3,. Reserve Officer's Training Corps (ROTC),F3. Reserve Officer's Training Corps (ROTC) Army ROTC is offered on campus. Navy ROTC is offered on campus. Air Force ROTC is offered on campus. Boston University Analytical Services & Institutional Research 2021-2022 Boston University Common Data Set 21
2022-2023,F,F4,. Housing Offered,"F4. Housing Offered All types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution Co-ed residences Women-only residences Apartment for married students (Limited to graduate students only) No special housing for international students Wellness housing "
2022-2023,G,G0,. Net Price Calculator,G0. Net Price Calculator http://www.bu.edu/finaid/aid-basics/cost-of-education/net-price-calculator/
2022-2023,G,G1,". Undergraduate full-time tuition, required fees, room and board","G1. Undergraduate full-time tuition, required fees, room and board Typical tuition, required fees, and room and board for a full-time, undergraduate student for the 2022-2023 academic year. First Year Undergraduates Full-time tuition $61,050 $61,050 Full-time mandatory fees $1,310 $1,310 Room & boar"
2022-2023,G,G2,. Number of credits per term a student can take for the stated full-time tuition,G2. Number of credits per term a student can take for the stated full-time tuition 12 to 18 credits per term
2022-2023,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? No."
2022-2023,G,G4,". If tuition and fees vary by undergraduate instructional program, describe briefly:","G4. If tuition and fees vary by undergraduate instructional program, describe briefly: Not applicable."
2022-2023,G,G5,. Estimated expenses for a typical program,"G5. Estimated expenses for a typical program Resident Commuters Commuters not students from home living at home Books and supplies $1,000 $1,000 $1,000 Room* only $11,260 N/A $11,260 Board* only $6,140 $2,500 $6,140 Transportation $630 $2,480 $630 Other (personal expenses) $1,320 $1,320 $1,320 * Can"
2022-2023,G,G6,. Undergraduate per-credit-hour charges FY 2021-22,"G6. Undergraduate per-credit-hour charges FY 2021-22 Part-time tuition for all students $1,908.00 Typical part-time fees $60 per semester Boston University Analytical Services & Institutional Research 2021-2022 Boston University Common Data Set 23"
2022-2023,H,H1,. Aid awarded to enrolled undergraduates,"H1. Aid awarded to enrolled undergraduates (2022-23 actual as of mid-semester, Fall 2022) Needs-analysis methodology used: Institutional Methodology Total dollar amount awarded through 2022-23 to full-time and part-time degree-seeking undergraduates Scholarships and Grants Need-based aid Non-need-ba"
2022-2023,H,H2,". Number of enrolled students receiving aid, Fall 2022","H2. Number of enrolled students receiving aid, Fall 2022 The number of degree-seeking students who applied for and received financial aid. Institutional need-based gift aid also based on academics, art (School of Fine Arts, only), music/drama (School of Fine Arts, only). Full-time freshmen are inclu"
2022-2023,H,H2A,. Number of Enrolled Students Receiving Non-need based Scholarships and Grants,"H2A. Number of Enrolled Students Receiving Non-need based Scholarships and Grants Less than full-time Full-time freshmen Full-time undergraduates undergraduates (n) Number in ""a"" with no need who received non-need-based aid 214 669 27 (o) Average award for those in ""n"" $35,315 $28,069 $5,258 (p) Num"
2022-2023,H,H3,. No longer on the Common Data Set,H3. No longer on the Common Data Set
2022-2023,H,H4,. Provide number of students in 2022 undergraduate class who entered as first-time students,"H4. Provide number of students in 2022 undergraduate class who entered as first-time students and received a bachelor's degree between July 1, 2021 and June 30, 2022, exclude transfers 3560 Boston University Analytical Services & Institutional Research 2021-2022 Boston University Common Data Set 26"
2022-2023,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non- federal, and loan sources, and the average (or mean) amount borrowed. Number in the class Percent of the class Average per-undergraduate-borrower (defined in H4 above) (defined above) who cumulative princi"
2022-2023,H,H6,. Aid to undergraduate international students: institution's policy regarding financial aid for,H6. Aid to undergraduate international students: institution's policy regarding financial aid for undergraduate international (nonresident alien) students Limited college-administered financial aid is available for undergraduate international students. Scholarship/grant aid is non-need-based. Number
2022-2023,H,H7,. Financial aid forms international first-year (freshman) financial aid applicants,H7. Financial aid forms international first-year (freshman) financial aid applicants must submit Institution's Own Financial Aid Form: Not applicable CSS Financial Aid/PROFILE: Not applicable International Student's Financial Aid Application: Not applicable International Student's Certification of F
2022-2023,H,H8,. Financial aid forms domestic first-year (freshman) financial aid applicants must submit,H8. Financial aid forms domestic first-year (freshman) financial aid applicants must submit X Free Application for Federal Student Aid (FAFSA): Required for all Institution's Own Financial Aid Form: Not applicable X CSS Financial Aid/PROFILE: Required for all State (or Province) Scholarship/Grant Fo
2022-2023,H,H9,. Filing dates for first-year (freshman) students,H9. Filing dates for first-year (freshman) students Deadline date January 1 (November 1 for Early Decision candidates)
2022-2023,H,H10,. Notification dates for first-year (freshman) students,H10. Notification dates for first-year (freshman) students Late March (December 15 for Early Decision candidates)
2022-2023,H,H11,. Freshmen reply date,H11. Freshmen reply date May 1 or within two weeks of notification of financial aid decision Boston University Analytical Services & Institutional Research 2021-2022 Boston University Common Data Set 28
2022-2023,H,H12,. Types of aid available: Loans,H12. Types of aid available: Loans X Federal Direct Subsidized Stafford Loans X Federal Direct Unsubsidized Stafford Loans X Federal Direct PLUS Loans X State Loans
2022-2023,H,H13,. Types of aid available: Scholarships and grants (need-based),H13. Types of aid available: Scholarships and grants (need-based) X Federal Pell Grants X Federal Supplemental Opportunity Grants X State scholarships/grants X Private scholarships/grants X College and University scholarships/grants from institutional funds
2022-2023,H,H14,. Institutional Aid Awarding Criteria,H14. Institutional Aid Awarding Criteria Non-need-based Need-based Academics X X Alumni affiliation Art X X Athletics X Job skills ROTC X Leadership X Minority status Music/drama X X Religious affiliation X State/district residency
2022-2023,H,H15,. Affordability initiatives,H15. Affordability initiatives Graduates of Boston's public high schools who complete their financial aid application by Boston University's published deadline and demonstrate need will be awarded financial aid packages which contain no loans and meet their full demonstrated need. Students entering 
2022-2023,J,J1,". Degrees conferred between July 1, 2021 and June 30, 2022","J1. Degrees conferred between July 1, 2021 and June 30, 2022 Diploma/ Certificates Associates Bachelor's Agriculture - - - Architecture - - 0.3% Area and ethnic studies 1.5% 0.2% Biological/life sciences 0.5% - 11.0% Business/marketing 33.9% - 15.0% Communications/journalism 0.3% - 14.5% Communicati"
