year,section,field,label,raw_preview
2023-2024,C,C16,.    Notification to applicants of admission decision sent (fill in one only),C16. Notification to applicants of admission decision sent (fill in one only) ☐ On a rolling basis beginning (date): No ☐ By (date): Click or tap here to enter text. ☐ Other: Click or tap here to enter text.
2023-2024,C,C17,.     Reply policy for admitted applicants (fill in one only),C17. Reply policy for admitted applicants (fill in one only) ☒ Must reply by (date): May 1st ☐ No set date ☐ Must reply by May 1st or within Click or tap here to enter text. weeks if notified thereafter ☐ Other: Click or tap here to enter text. Deadline for housing deposit (MMDD): May 1st Amount of 
2023-2024,C,C18,.   Deferred admission: Does your institution allow students to postpone enrollment after admission?,"C18. Deferred admission: Does your institution allow students to postpone enrollment after admission? ☒ Yes ☐ No If yes, maximum period of postponement: 1 year; up to 2 years postponement if due to military service"
2023-2024,C,C19,. Early admission of high school students: Does your institution allow high school students to enroll as,"C19. Early admission of high school students: Does your institution allow high school students to enroll as full-time, first-time, first-year students one year or more before high school graduation? ☐ Yes ☒ No"
2023-2024,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2023-2024,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2023-2024,C,C22,. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission,"C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? ☐ Yes ☒ No If “yes,” please complete the following: Early action closing date: Cl"
2023-2024,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants D1. Does your institution enroll transfer students? ☒ Yes ☐ No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? ☒ Yes ☐ No"
2023-2024,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2023.  If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Admitted Enrolled Applicants Applicants Applicants Men 1,931 219 "
2023-2024,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3. Indicate terms for which transfers may enroll: ☒ Fall ☐ Winter ☐ Spring ☐ Summer
2023-2024,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering first-year student? ☒ Yes ☐ No If yes, what is the minimum number of credits and the unit of measure? ⇒ 24.0 credits"
2023-2024,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Required Recommended Recommended Required Not of All of All of Some of Some required High school transcript ☒ ☐ ☐ ☐ ☐ College transcript(s) ☒ ☐ ☐ ☐ ☐ Essay or personal ☒ ☐ ☐ ☐ ☐ statement Interview ☐ ☐ ☐ ☐ ☒ Standardized te
2023-2024,D,D6,".If a minimum high school grade point average is required of transfer applicants, specify","D6.If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale): ⇒ Click or tap here to enter text."
2023-2024,D,D7,".If a minimum college grade point average is required of transfer applicants, specify","D7.If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): ⇒ Click or tap here to enter text."
2023-2024,D,D8,.List any other application requirements specific to transfer applicants:,D8.List any other application requirements specific to transfer applicants: ⇒ Click or tap here to enter text.
2023-2024,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If applications","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a checkmark in the “Rolling admission” column. Priority Notification Rolling Closing Date Reply Date Date Date Admission Fall C "
2023-2024,D,D10,".     Does an open admission policy, if reported, apply to transfer students? ☐ Yes         ☒ No","D10. Does an open admission policy, if reported, apply to transfer students? ☐ Yes ☒ No"
2023-2024,D,D11,".    Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable: ⇒ Click or tap here to enter text."
2023-2024,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12. Report the lowest grade earned for any course that may be transferred for credit: ⇒ 2
2023-2024,D,D13,.     Maximum number of credits or courses that may be transferred from a two-year institution:,D13. Maximum number of credits or courses that may be transferred from a two-year institution: Number: 48.0 Unit type: Credits
2023-2024,D,D14,.     Maximum number of credits or courses that may be transferred from a four-year institution:,D14. Maximum number of credits or courses that may be transferred from a four-year institution: Number: 48.0 Unit type: Credits
2023-2024,D,D15,.   Minimum number of credits that transfers must complete at your institution to earn an associate,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree: ⇒ Click or tap here to enter text.
2023-2024,D,D16,.    Minimum number of credits that transfers must complete at your institution to earn a bachelor’s,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: ⇒ 23
2023-2024,D,D17,.     Describe other transfer credit policies:,D17. Describe other transfer credit policies: ⇒ Click or tap here to enter text.
2023-2024,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18. Does your institution accept the following military/veteran transfer credits: American Council on Education (ACE) ☐ Yes ☐ No College Level Examination Program (CLEP) ☐ Yes ☐ No DANTES Subject Standardized Tests (DSST) ☐ Yes ☐ No
2023-2024,D,D19,. Maximum number of credits or courses that may be transferred based on military education evaluated by,D19. Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE): Number: Click or tap here to enter text. Unit type: Click or tap here to enter text.
2023-2024,D,D20,. Maximum number of credits or courses that may be transferred based on Department of Defense,D20. Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)): Number: Click or tap here to enter text. Unit type Click or tap here to enter 
2023-2024,D,D21,. Are the military/veteran credit transfer policies published on your website? ☐ Yes           ☐ No,"D21. Are the military/veteran credit transfer policies published on your website? ☐ Yes ☐ No If yes, please provide the URL where the policy can be located: ⇒ Click or tap here to enter text."
2023-2024,D,D22,. Describe other military/veteran transfer credit policies unique to your institution:,D22. Describe other military/veteran transfer credit policies unique to your institution: ⇒ Click or tap here to enter text.
2023-2024,E,E1,. Special study options: Identify those programs available at your institution. Refer to the glossary for,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. ☒ Accelerated program ☐ Honors program ☒ Comprehensive transition and ☒ Independent study postsecondary program for students ☒ Internships with intellectual disabilities ☐ Cross-r
2023-2024,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2023-2024,E,E3,. Areas in which all or most students are required to complete some course work prior to graduation:,E3. Areas in which all or most students are required to complete some course work prior to graduation: ☒ Arts/fine arts ☒ Humanities ☐ Computer literacy ☐ Intensive writing ☒ English (including composition) ☒ Mathematics ☒ Foreign languages ☐ Philosophy ☐ History ☒ Sciences (biological or physical) 
2023-2024,F,F1,". Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates","F1. Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 2023 who fit the following categories: Percentages of first-time, first-year degree-seeking students First-time, first- Undergraduates and degree-seeking undergraduates year students "
2023-2024,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. ☒ Campus Ministries ☒ Literary magazine ☒ Radio station ☒ Choral groups ☒ Marching band ☒ Student government ☒ Concert band ☒ Model UN ☒ Student newspaper ☒ Dance ☒ Music ensembles ☒ Student-run film society ☒ Drama/theate
2023-2024,F,F3,. ROTC (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: ☐ On campus ☒ At cooperating institution (name): Loyola University Chicago Naval ROTC is offered: ☐ Marine Option: Naval ROTC is offered ☒ On campus: ☐ At cooperating institution (name): Click or ta
2023-2024,F,F4,". Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at","F4. Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. ☒ Coed residence halls ☐ Special housing for international students ☐ Men’s residence halls ☒ Fraternity/sorority housing ☒ Women’s residence halls ☐ Cooperative housing"
2023-2024,G,G0,. Please provide the URL of your institution’s net price calculator:,G0. Please provide the URL of your institution’s net price calculator: ⇒ https://npc.collegeboard.org/app/northwestern Provide 2024-2025 academic year costs of attendance for the following categories that are applicable to your institution. ☐ Check here if your institution's 2024-2025 academic year 
2023-2024,G,G1,". Undergraduate full-time tuition, required fees, food and housing","G1. Undergraduate full-time tuition, required fees, food and housing List the typical tuition, required fees, and food and housing for a full-time undergraduate student for the FULL 2024-2025 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multipl"
2023-2024,G,G2,. Number of credits per term a student can take for the stated full-time tuition.,G2. Number of credits per term a student can take for the stated full-time tuition. Minimum: 3.0 Maximum: 6.0
2023-2024,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? ☐ Yes ☒ No"
2023-2024,G,G4,. Do tuition and fees vary by undergraduate instructional program?,"G4. Do tuition and fees vary by undergraduate instructional program? ☐ Yes ☒ No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in"
2023-2024,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,"G5. Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Estimated Expenses Residents (living at (not living at home) home) Books and supplies: $1,794.00 $1,794.00 C or t Housing only: Not Applicable Not Applicable C or t Food only: Not Applicable $3,336."
2023-2024,G,G6,. Undergraduate per-credit-hour charges (tuition only):,G6. Undergraduate per-credit-hour charges (tuition only): Undergraduate per-credit- Tuition only hour charges PRIVATE INSTITUTIONS: C or t PUBLIC INSTITUTIONS: C or t In-district: PUBLIC INSTITUTIONS: C or t In-state (out-of-district): PUBLIC INSTITUTIONS: C or t Out-of-state: NONRESIDENTS: C or t
2023-2024,H,H2,", non-need-based aid that is used to meet need should be counted as need-based aid.","H2, non-need-based aid that is used to meet need should be counted as need-based aid. Note: Suggested order of precedence for counting non-need money as need-based: 1. Non-need institutional grants 6. Non-need outside grants 2. Non-need tuition waivers 7. Non-need student loans 3. Non-need athletic "
2023-2024,H,H1,-H5: Aid Awarded to Enrolled Undergraduates,"H1-H5: Aid Awarded to Enrolled Undergraduates H1. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories.  If the data being"
2023-2024,H,H2A,. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number,H2A. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid.  Numbers should reflect the cohor
2023-2024,H,H4,. Provide the number of students in the 2023 undergraduate class who started at your institution as first-,"H4. Provide the number of students in the 2023 undergraduate class who started at your institution as first- time students and received a bachelor's degree between July 1, 2022 and June 30, 2023. Exclude students who transferred into your institution. ⇒ 1,557"
2023-2024,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal,","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed. • The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student bo"
2023-2024,H,H6,-H7: Aid to Undergraduate Degree-seeking Nonresidents,H6-H7: Aid to Undergraduate Degree-seeking Nonresidents • Report numbers and dollar amounts for the same academic year checked in item H1 H6. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree- seeking nonresidents: ☒ Institutional need-base
2023-2024,H,H7,. Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7. Check off all financial aid forms nonresident first-year financial aid applicants must submit: ☐ Institution’s own financial aid form ☒ CSS Profile ☒ Other: Parent and student tax forms
2023-2024,H,H8,-H11: Process for First-Year Students,H8-H11: Process for First-Year Students H8. Check off all financial aid forms domestic first-year financial aid applicants must submit: ☒ FAFSA ☐ Institution’s own financial aid form ☒ CSS Profile ☐ State aid form ☐ Business/Farm Supplement ☒ Other: Parent and student tax forms
2023-2024,H,H9,. Indicate filing dates for first-year students:,H9. Indicate filing dates for first-year students: Does your institution have a deadline for filing required financial aid forms for first-year students? Select “No” if there is no deadline and applications are processed on a rolling basis. ☒ Yes ☐ No Priority date for filing required financial aid 
2023-2024,H,H10,. Indicate notification dates for first-year students (answer a or b):,H10. Indicate notification dates for first-year students (answer a or b): ☒ a. Students notified on or about (date): 4/1 ☐ b. Students notified on a rolling basis. Starting date: Click or tap here to enter text.
2023-2024,H,H11,. Indicate reply dates:,H11. Indicate reply dates: Students must reply by (date): 5/1 or within Click or tap here to enter text. weeks of notification.
2023-2024,H,H12,-H15: Types of Aid Available,H12-H15: Types of Aid Available Please check off all types of aid available to undergraduates at your institution: H12. Loans ☒ Direct Subsidized Stafford Loans ☒ Direct Unsubsidized Stafford Loans ☒ Direct PLUS Loans ☐ Federal Perkins Loans ☐ Federal Nursing Loans ☐ State Loans ☒ College/university
2023-2024,H,H13,. Need Based Scholarships and Grants,H13. Need Based Scholarships and Grants ☒ Federal Pell ☒ SEOG ☒ State scholarships/grants ☐ Private Scholarships ☒ College/university scholarship or grant aid from institutional funds ☐ United Negro College Fund ☐ Federal Nursing Scholarship ☐ Other (specify): Click or tap here to enter text.
2023-2024,H,H14,. Check off criteria used in awarding institutional aid. Check all that apply.,H14. Check off criteria used in awarding institutional aid. Check all that apply. Criteria used in Non-Need awarding Need-Based Based institutional aid Academics ☐ ☐ Alumni affiliation ☐ ☐ Art ☐ ☐ Athletics ☒ ☐ Job skills ☐ ☐ ROTC ☐ Not Applicable Leadership ☐ ☐ Minority status ☐ ☐ Music/drama ☒ ☐ R
2023-2024,H,H15,". If your institution has recently implemented any major financial aid policy, program, or initiative to make","H15. If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below:"
2023-2024,I,I1,. Please report the number of instructional faculty members in each category for Fall 2023. Include,I1. Please report the number of instructional faculty members in each category for Fall 2023. Include faculty who are on your institution’s payroll on the census date your institution uses for IPEDS/AAUP. The following definition of full-time instructional faculty is used by the American Association
2023-2024,I,I2,. Student to Faculty Ratio,"I2. Student to Faculty Ratio Report the Fall 2023 ratio of full-time equivalent students (full-time plus 1/3 part time) to full-time equivalent instructional faculty (full time plus 1/3 part time). In the ratio calculations, exclude both faculty and students in stand-alone graduate or professional p"
2023-2024,I,I3,. Undergraduate Class Size,"I3. Undergraduate Class Size In the table below, please use the following definitions to report information about the size of classes and class sections offered in the Fall 2023 term.  Please include classes that have been moved online in response to the COVID-19 pandemic. Class Sections: A class s"
2018-2019,A,A0,Respondent Information (Not for Publication),A0 Respondent Information (Not for Publication) A0 Name: David Bender A0 Title: Director of Administration A0 Office: University Enrollment A0 Mailing Address: 1801 Hinman Ave A0 City/State/Zip/Country: Evanston IL 60208 A0 Phone: A0 Fax: A0 E-mail Address: d-bender@northwestern.edu A0 Are your resp
2018-2019,A,A0A,We invite you to indicate if there are items on the CDS for which you cannot use the requested,"A0A We invite you to indicate if there are items on the CDS for which you cannot use the requested analytic convention, cannot provide data for the cohort requested, whose methodology is unclear, or about which you have questions or comments in general. This information will not be published but wil"
2018-2019,A,A1,Address Information,"A1 Address Information A1 Name of College/University: Northwestern University A1 Mailing Address: 633 Clark St A1 City/State/Zip/Country: Evanston, IL 60208 USA A1 Street Address (if different): A1 City/State/Zip/Country: A1 Main Phone Number: 847-491-3741 A1 WWW Home Page Address: http://www.northw"
2018-2019,A,A2,Source of institutional control (Check only one):,A2 Source of institutional control (Check only one): A2 Public A2 Private (nonprofit) X A2 Proprietary
2018-2019,A,A3,Classify your undergraduate institution:,A3 Classify your undergraduate institution: A3 Coeducational college X A3 Men's college A3 Women's college
2018-2019,A,A4,Academic year calendar:,A4 Academic year calendar: A4 Semester A4 Quarter X A4 Trimester A4 4-1-4 A4 Continuous A4 Differs by program (describe): A4 Other (describe): CDS-A Page 1
2018-2019,A,A5,Degrees offered by your institution:,A5 Degrees offered by your institution: A5 Certificate X A5 Diploma A5 Associate A5 Transfer Associate A5 Terminal Associate A5 Bachelor's X A5 Postbachelor's certificate A5 Master's X A5 Post-master's certificate X A5 Doctoral degree X research/scholarship A5 Doctoral degree – X professional practi
2018-2019,B,B1,Institutional Enrollment - Men and Women Provide numbers of students for each of the following,"B1 Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2018. Note: Report students formerly designated as “first professional” in the graduate cells. B1 FULL-TIME PART-TIME"
2018-2019,B,B2,Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the,"B2 Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution's official fall reporting date or as of October 15, 2018. Include international students only in the category ""Nonresident aliens."" Complete the ""Total Underg"
2018-2019,B,B3,"Number of degrees awarded from July 1, 2017 to June 30, 2018","B3 Number of degrees awarded from July 1, 2017 to June 30, 2018 B3 Certificate/diploma 139 B3 Associate degrees B3 Bachelor's degrees 2,140 B3 Postbachelor's certificates 90 B3 Master's degrees 4,455 B3 Post-Master's certificates 48 B3 Doctoral degrees – 443 research/scholarship B3 Doctoral degrees "
2018-2019,B,B12,"Initial 2015 cohort, total of first-time, full-time degree/certificate-seeking students:","B12 Initial 2015 cohort, total of first-time, full-time degree/certificate-seeking students: B12 Initial 2014 cohort, total of first-time, full-time degree/certificate-seeking students:"
2018-2019,B,B13,"Of the initial 2015 cohort, how many did not persist and did not graduate for the","B13 Of the initial 2015 cohort, how many did not persist and did not graduate for the following reasons: death, permanent disability, service in the armed forces, foreign aid service of the federal government, or official church missions; total allowable exclusions: B13 Of the initial 2014 cohort, h"
2018-2019,B,B14,"Final 2015 cohort, after adjusting for allowable exclusions (Subtract question B13 from","B14 Final 2015 cohort, after adjusting for allowable exclusions (Subtract question B13 from question B12): B14 Final 2014 cohort, after adjusting for allowable exclusions (Subtract question B13 from question B12):"
2018-2019,B,B15,Completers of programs of less than two years duration (total):,B15 Completers of programs of less than two years duration (total): B15 Completers of programs of less than two years duration (total):
2018-2019,B,B16,Completers of programs of less than two years within 150 percent of normal time:,B16 Completers of programs of less than two years within 150 percent of normal time: CDS-B Page 5 B16 Completers of programs of less than two years within 150 percent of normal time:
2018-2019,B,B17,Completers of programs of at least two but less than four years (total):,B17 Completers of programs of at least two but less than four years (total): B17 Completers of programs of at least two but less than four years (total):
2018-2019,B,B18,Completers of programs of at least two but less than four-years within 150 percent of,B18 Completers of programs of at least two but less than four-years within 150 percent of normal time: B18 Completers of programs of at least two but less than four-years within 150 percent of normal time:
2018-2019,B,B19,Total transfers-out (within three years) to other institutions:,B19 Total transfers-out (within three years) to other institutions: B19 Total transfers-out (within three years) to other institutions:
2018-2019,B,B20,Total transfers to two-year institutions:,B20 Total transfers to two-year institutions: B20 Total transfers to two-year institutions:
2018-2019,B,B21,Total transfers to four-year institutions:,"B21 Total transfers to four-year institutions: 2014 Cohort B21 Total transfers to four-year institutions: Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2017 (or the preceding summer term). The i"
2018-2019,B,B22,For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate,"B22 For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your institution as freshmen in Fall 2017 (or the preceding summer term), what percentage was enrolled at your institution as of the date your 97.40% institution calculates its official e"
2018-2019,C,C1,"First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first-","C1 First-time, first-year, (freshmen) students: Provide the number of degree-seeking, first-time, first- year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2018. Include early decision, early action, and students who began studies during summer in this cohort. Applic"
2018-2019,C,C2,Freshman wait-listed students (students who met admission requirements but whose final,"C2 Freshman wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Yes No C2 Do you have a policy of placing students on a waiting list? X C2 If yes, please answer the questions below for Fall 2018 admissions: C2 Number of qualif"
2018-2019,C,C3,High school completion requirement,C3 High school completion requirement C3 High school diploma is required and GED is X accepted C3 High school diploma is required and GED is not accepted C3 High school diploma or equivalent is not required
2018-2019,C,C4,Does your institution require or recommend a general college-preparatory program for degree-,C4 Does your institution require or recommend a general college-preparatory program for degree- seeking students? C4 Require X C4 Recommend C4 Neither require nor recommend
2018-2019,C,C5,Distribution of high school units required and/or recommended. Specify the distribution of academic,C5 Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2018-2019,C,C6,"Do you have an open admission policy, under which virtually all secondary school graduates or students","C6 Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: C6 Open admission policy as described above for al"
2018-2019,C,C7,"Relative importance of each of the following academic and nonacademic factors in first-time, first-","C7 Relative importance of each of the following academic and nonacademic factors in first-time, first- year, degree-seeking (freshman) admission decisions. C7 Very Important Important Considered Not Considered C7 Academic C7 Rigor of secondary school X record C7 Class rank X C7 Academic GPA X C7 Sta"
2018-2019,C,C8,Entrance exams,C8 Entrance exams Yes No
2018-2019,C,C8A,"Does your institution make use of SAT, ACT, or SAT Subject Test","C8A Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree-seeking X applicants? C8A If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for Fall 2020. C8A ADMIS"
2018-2019,C,C8B,"If your institution will make use of the ACT in admission decisions for first-time, first-year, degree-seeking applicants","C8B If your institution will make use of the ACT in admission decisions for first-time, first-year, degree-seeking applicants for Fall 2020, please indicate which ONE of the following applies: (regardless of whether the writing score will be used in the admissions process): C8B ACT with writing requ"
2018-2019,C,C8C,Please indicate how your institution will use the SAT or ACT writing component; check all that apply:,C8C Please indicate how your institution will use the SAT or ACT writing component; check all that apply: C8C SAT essay ACT essay C8C For admission C8C For placement C8C For advising C8C In place of an application essay C8C As a validity check on the application essay C8C No college policy as of now
2018-2019,C,C8D,"In addition, does your institution use applicants' test scores for academic advising?","C8D In addition, does your institution use applicants' test scores for academic advising? C8D Yes No X"
2018-2019,C,C8E,Latest date by which SAT or ACT scores must be received for fall-                      January 15th,C8E Latest date by which SAT or ACT scores must be received for fall- January 15th C8E Latest date by which SAT Subject Test scores must be received for January 15th fall-term admission
2018-2019,C,C8F,"If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students,","C8F If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, C8F"
2018-2019,C,C8G,"Please indicate which tests your institution uses for placement (e.g., state tests):","C8G Please indicate which tests your institution uses for placement (e.g., state tests): C8G SAT C8G ACT C8G SAT Subject Tests C8G AP X C8G CLEP C8G Institutional Exam X C8G State Exam (specify): Freshman Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-ti"
2018-2019,C,C9,"Percent and number of first-time, first-year (freshman) students enrolled in Fall 2018 who","C9 Percent and number of first-time, first-year (freshman) students enrolled in Fall 2018 who submitted national standardized (SAT/ACT) test scores. Include information for ALL enrolled, degree-seeking, first-time, first-year (freshman) students who submitted test scores. Do not include partial test"
2018-2019,C,C10,"Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank","C10 Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information). C10 Percent in top tenth of high school graduating class 92% "
2018-2019,C,C11,"Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school","C11 Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school grade-point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. C11 Percent who had GPA of 3."
2018-2019,C,C12,"Average high school GPA of all degree-seeking, first-time, first-year","C12 Average high school GPA of all degree-seeking, first-time, first-year (freshman) students who submitted GPA: C12 Percent of total first-time, first-year (freshman) students who submitted high school GPA: Admission Policies"
2018-2019,C,C13,Application Fee,"C13 Application Fee C13 Yes No C13 Does your institution have an X application fee? C13 Amount of application fee: $75.00 C13 Yes No CDS-C Page 10 C13 Can it be waived for applicants X with financial need? C13 If you have an application fee and an on-line application option, C13 Same fee: X C13 Free"
2018-2019,C,C14,Application closing date,C14 Application closing date C14 Yes No C14 Does your institution have an X application closing date? C14 Application closing date (fall): January 1st C14 Priority date:
2018-2019,C,C15,Yes                  No,"C15 Yes No C15 Are first-time, first-year students accepted for terms other than the fall? X"
2018-2019,C,C16,Notification to applicants of admission decision sent (fill in one only),C16 Notification to applicants of admission decision sent (fill in one only) C16 On a rolling basis beginning (date): C16 By (date): April 1st C16 Other:
2018-2019,C,C17,Reply policy for admitted applicants (fill in one only),C17 Reply policy for admitted applicants (fill in one only) C17 Must reply by (date): May 1st C17 No set date: C17 Must reply by May 1 or within _____ weeks if notified 2 thereafter C17 Other: C17 Deadline for housing deposit (MM/DD): 5/1 C17 Amount of housing deposit: $200 C17 Refundable if student
2018-2019,C,C18,Deferred admission,"C18 Deferred admission C18 Yes No C18 Does your institution allow students to postpone enrollment after admission? X C18 If yes, maximum period of postponement: 1 Year"
2018-2019,C,C19,Early admission of high school students,"C19 Early admission of high school students C19 Yes No C19 Does your institution allow high school students to enroll as full-time, first-time, first-year (freshman) students one year or more before high X school graduation?"
2018-2019,C,C20,Common Application                        Question removed from CDS.               (Initiated during 2006-2007 cycle),C20 Common Application Question removed from CDS. (Initiated during 2006-2007 cycle) Early Decision and Early Action Plans
2018-2019,C,C21,Early Decision,C21 Early Decision C21 Yes No CDS-C Page 11 C21 Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks X students to commit to attending if accepted) 
2018-2019,C,C22,Early action,"C22 Early action C22 Yes No C22 Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? X C22 If “yes,” please complete the following: C22 Early action clos"
2018-2019,D,D1,Yes                 No,"D1 Yes No D1 Does your institution enroll transfer students? (If no, X please skip to Section E) D1 If yes, may transfer students earn advanced standing credit by transferring credits earned from course work X completed at other colleges/universities?"
2018-2019,D,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2 Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2018. D2 Admitted Enrolled Applicants Applicants Applicants D2 Men 1,104 174 90 D2 Women 965 142 69 D2 Total 2,069 316 159 Application for Admission"
2018-2019,D,D3,Indicate terms for which transfers may enroll:,D3 Indicate terms for which transfers may enroll: D3 Fall X D3 Winter D3 Spring D3 Summer
2018-2019,D,D4,Yes                 No,"D4 Yes No D4 Must a transfer applicant have a minimum number of credits completed or else must apply as an entering X freshman? D4 If yes, what is the minimum number of credits and the unit 24 Semester hours of measure?"
2018-2019,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: D5 Required of All Recommended Recommended Required of Some Not Required of All of Some D5 High school transcript X D5 College transcript(s) X D5 Essay or personal X statement D5 Interview X D5 Standardized test scores X D5 
2018-2019,D,D6,If a minimum high school grade point average is required,"D6 If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2018-2019,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2018-2019,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants:
